"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 1 0.5 0.5 0 1 0.666666666666667
"2" 0.833333333333333 0.833333333333333 0.5 0.5 0.833333333333333 0.5
"3" 1 0.333333333333333 0.5 0.333333333333333 0.833333333333333 0.833333333333333
"4" 0.5 0.333333333333333 0.666666666666667 0 0.833333333333333 0.5
"5" 0 0.166666666666667 0.666666666666667 0.333333333333333 0.833333333333333 0.666666666666667
"6" 0.5 0.666666666666667 0.5 0.5 1 0.5
"7" 0.5 0.5 0.666666666666667 0.666666666666667 0.5 0.833333333333333
"8" 1 0.5 0.5 0.5 0.833333333333333 0.333333333333333
"9" 0.833333333333333 0.5 0.5 0.5 0.666666666666667 0.666666666666667
"10" 0.833333333333333 0.666666666666667 0.5 0.666666666666667 0.5 0.666666666666667
"11" 0.666666666666667 0.5 0.666666666666667 0.5 0.833333333333333 0.666666666666667
"12" 0.833333333333333 0.5 0.833333333333333 0.5 0.833333333333333 0.833333333333333
"13" 0.666666666666667 0.666666666666667 0.833333333333333 0.333333333333333 1 0.833333333333333
"14" 0.333333333333333 0.5 0.333333333333333 0.333333333333333 0.833333333333333 1
"15" 1 0.333333333333333 0.333333333333333 0.333333333333333 1 0.833333333333333
"16" 0.333333333333333 0.333333333333333 0.166666666666667 0.333333333333333 1 0.166666666666667
"17" 0.666666666666667 0.333333333333333 0.5 0.5 0.833333333333333 0.666666666666667
"18" 0.666666666666667 0 0.666666666666667 0.5 0.833333333333333 0.166666666666667
"19" 0.5 0.833333333333333 1 0.333333333333333 0.666666666666667 0.666666666666667
"20" 0.833333333333333 0.333333333333333 0.5 0.5 0.666666666666667 0.333333333333333
"21" 0.666666666666667 0.5 0.5 0.5 0.666666666666667 0.666666666666667
"22" 0.666666666666667 0.333333333333333 0.333333333333333 0 0.666666666666667 0.833333333333333
"23" 0.5 0.333333333333333 0.5 0.666666666666667 0.666666666666667 0.833333333333333
"24" 1 0.5 0.333333333333333 0 0.5 0.666666666666667
"25" 0.666666666666667 0.666666666666667 0.333333333333333 0.5 0.666666666666667 0.5
"26" 0.666666666666667 0.333333333333333 0.166666666666667 0.333333333333333 0.666666666666667 0.5
"27" 0.666666666666667 0.666666666666667 0.666666666666667 0.333333333333333 0.5 0.5
"28" 0.833333333333333 0.333333333333333 0.333333333333333 0.333333333333333 1 0.833333333333333
"29" 0.5 0.666666666666667 0.333333333333333 0.666666666666667 0.666666666666667 0.833333333333333
"30" 0.5 0.5 0.166666666666667 0.166666666666667 0.666666666666667 0.666666666666667
"31" 0.5 0.5 0.333333333333333 0 0.666666666666667 0.666666666666667
"32" 0.666666666666667 0.666666666666667 0.666666666666667 0.5 0.833333333333333 0.666666666666667
"33" 1 0.333333333333333 0.333333333333333 0 0.666666666666667 0.166666666666667
"34" 0.833333333333333 0.666666666666667 0.5 0.333333333333333 0.833333333333333 0.833333333333333
"35" 0.666666666666667 0.833333333333333 0.166666666666667 0.166666666666667 0.666666666666667 0.833333333333333
"36" 0.833333333333333 0.333333333333333 0.333333333333333 0.333333333333333 1 0.5
"37" 1 0.666666666666667 0.833333333333333 0.833333333333333 0.5 0.666666666666667
"38" 0.666666666666667 0.333333333333333 0.5 0 0.5 0.833333333333333
"39" 0.833333333333333 0.666666666666667 0.666666666666667 0.333333333333333 1 0.833333333333333
"40" 0.166666666666667 0.333333333333333 0.333333333333333 0 0.833333333333333 0.5
"41" 0.666666666666667 0.333333333333333 0.5 0.333333333333333 0.833333333333333 0.833333333333333
"42" 0.333333333333333 0.5 0.5 0.166666666666667 0.5 0.5
"43" 0.833333333333333 0.5 0.333333333333333 0.5 0.666666666666667 1
"44" 0.833333333333333 1 0.333333333333333 0.333333333333333 0.833333333333333 1
"45" 0.666666666666667 0.5 0.666666666666667 0.333333333333333 1 0.666666666666667
"46" 0.833333333333333 0.666666666666667 0.833333333333333 0.833333333333333 0.833333333333333 1
"47" 1 0.833333333333333 0.666666666666667 0.5 0.833333333333333 0.833333333333333
"48" 0.5 0.5 0.666666666666667 0.833333333333333 0.666666666666667 0.166666666666667
"49" 0.5 0.5 0.833333333333333 0.333333333333333 0.666666666666667 0.333333333333333
"50" 0.666666666666667 0.833333333333333 0.5 0.333333333333333 0.833333333333333 0.833333333333333
