"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 1 1 0.5 0.833333333333333 0.833333333333333 1
"2" 1 0.666666666666667 0.833333333333333 0 1 0.5
"3" 0.833333333333333 0.833333333333333 1 0.333333333333333 1 1
"4" 1 1 1 0.166666666666667 1 1
"5" 1 1 0.833333333333333 0.833333333333333 1 1
"6" 1 0.833333333333333 1 0.166666666666667 1 1
"7" 1 1 0.833333333333333 0.166666666666667 1 0.833333333333333
"8" 1 1 1 0.833333333333333 1 1
"9" 1 1 1 0.833333333333333 1 1
"10" 1 0.833333333333333 0.833333333333333 0.333333333333333 1 1
"11" 1 1 1 0.5 1 1
"12" 1 0.833333333333333 0.833333333333333 0.666666666666667 1 1
"13" 0.833333333333333 1 1 0.5 1 1
"14" 1 1 0.833333333333333 0.666666666666667 0.833333333333333 1
"15" 0.833333333333333 0.666666666666667 1 0.666666666666667 0.833333333333333 1
"16" 1 1 1 0.5 1 1
"17" 1 1 1 0.333333333333333 0.833333333333333 0.833333333333333
"18" 1 1 1 0.166666666666667 1 1
"19" 1 1 1 0.5 1 1
"20" 1 1 0.666666666666667 0.666666666666667 1 1
"21" 1 0.833333333333333 1 0.333333333333333 1 0.5
"22" 0.833333333333333 0.833333333333333 0.833333333333333 0.333333333333333 0.833333333333333 1
"23" 1 0.833333333333333 1 0.666666666666667 1 1
"24" 1 0.833333333333333 0.833333333333333 1 1 1
"25" 1 0.833333333333333 1 0.333333333333333 1 1
"26" 1 1 1 0.666666666666667 1 1
"27" 1 0.833333333333333 1 0.666666666666667 1 1
"28" 0.833333333333333 1 1 0.666666666666667 1 0.666666666666667
"29" 1 1 0.666666666666667 0.666666666666667 1 1
"30" 1 1 0.833333333333333 0.833333333333333 1 1
"31" 1 1 1 0.666666666666667 1 1
"32" 0.833333333333333 0.833333333333333 0.833333333333333 0.5 1 1
"33" 1 1 0.833333333333333 0.5 1 1
"34" 1 0.833333333333333 1 0.666666666666667 1 1
"35" 1 0.666666666666667 0.833333333333333 0.333333333333333 0.833333333333333 1
"36" 1 1 1 0.166666666666667 1 1
"37" 0.833333333333333 1 0.833333333333333 1 1 1
"38" 0.833333333333333 0.833333333333333 0.833333333333333 0.166666666666667 1 1
"39" 1 1 1 0.666666666666667 1 1
"40" 0.833333333333333 1 1 0.5 1 1
"41" 1 1 1 0.333333333333333 0.833333333333333 1
"42" 1 1 1 0.333333333333333 1 1
"43" 1 1 1 0.833333333333333 0.833333333333333 0.833333333333333
"44" 1 0.833333333333333 0.666666666666667 0.166666666666667 1 1
"45" 0.833333333333333 1 1 0.833333333333333 1 1
"46" 1 1 1 0.833333333333333 1 1
"47" 0.5 1 1 0.666666666666667 1 1
"48" 1 1 1 0.333333333333333 1 1
"49" 1 1 1 0.166666666666667 1 1
"50" 1 0.833333333333333 1 0.5 1 1
