"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 1 1 1 0 1 1
"2" 1 0.833333333333333 0.833333333333333 0.166666666666667 1 1
"3" 0.833333333333333 1 0.833333333333333 0 1 1
"4" 0.833333333333333 0.666666666666667 0.5 0.5 1 0.833333333333333
"5" 1 0.666666666666667 0.5 0.666666666666667 0.666666666666667 0.833333333333333
"6" 1 0.833333333333333 0.833333333333333 0.666666666666667 1 1
"7" 1 1 0.833333333333333 0.166666666666667 1 1
"8" 1 1 1 0.666666666666667 1 1
"9" 0.833333333333333 0.833333333333333 0.833333333333333 0.166666666666667 0.666666666666667 1
"10" 1 1 0.833333333333333 0.5 1 1
"11" 1 1 0.833333333333333 0.5 1 1
"12" 1 0.333333333333333 0.833333333333333 0.666666666666667 1 1
"13" 1 1 1 0 0.833333333333333 1
"14" 0.833333333333333 0.666666666666667 0.5 0 0.833333333333333 0.833333333333333
"15" 0.833333333333333 0.666666666666667 1 0.5 0.833333333333333 0.666666666666667
"16" 1 1 1 0.166666666666667 1 1
"17" 0.833333333333333 0.833333333333333 1 0.5 1 0.5
"18" 0.833333333333333 0.5 0.333333333333333 0.333333333333333 0.5 0.833333333333333
"19" 1 0.833333333333333 0.833333333333333 0.166666666666667 1 1
"20" 1 0.666666666666667 0.833333333333333 0.5 0.666666666666667 1
"21" 1 0.666666666666667 0.833333333333333 0 0.666666666666667 0.833333333333333
"22" 0.833333333333333 0.333333333333333 1 0 1 0.833333333333333
"23" 1 1 0.333333333333333 0.666666666666667 1 0.666666666666667
"24" 0.833333333333333 0.833333333333333 0.833333333333333 0.5 1 1
"25" 1 1 0.833333333333333 0.5 1 0.833333333333333
"26" 0.833333333333333 1 0.833333333333333 0.5 1 1
"27" 1 1 1 0.833333333333333 1 0.833333333333333
"28" 0.833333333333333 1 0.833333333333333 0.166666666666667 0.666666666666667 0.833333333333333
"29" 0.833333333333333 0.833333333333333 0.833333333333333 0.333333333333333 1 0.833333333333333
"30" 1 1 0.833333333333333 0.333333333333333 1 1
"31" 0.833333333333333 0.833333333333333 0.666666666666667 0.166666666666667 0.833333333333333 0.833333333333333
"32" 0.833333333333333 0.666666666666667 0.666666666666667 0.5 0.833333333333333 0.666666666666667
"33" 1 0.5 0.833333333333333 0.833333333333333 1 0.833333333333333
"34" 0.833333333333333 0.833333333333333 0.666666666666667 0.166666666666667 1 0.833333333333333
"35" 1 0.666666666666667 1 0.166666666666667 1 0.666666666666667
"36" 1 1 1 0 0.666666666666667 1
"37" 0.833333333333333 1 1 0.166666666666667 1 1
"38" 1 1 0.833333333333333 0 1 1
"39" 1 1 0.833333333333333 0.5 0.833333333333333 0.833333333333333
"40" 0.833333333333333 0.833333333333333 0.666666666666667 0.833333333333333 0.833333333333333 1
"41" 1 1 1 0.833333333333333 1 1
"42" 1 0.666666666666667 1 0.666666666666667 0.833333333333333 0.833333333333333
"43" 1 1 1 0 1 1
"44" 1 0.833333333333333 1 0.5 1 0.833333333333333
"45" 0.833333333333333 0.833333333333333 1 0.666666666666667 1 0.833333333333333
"46" 1 1 0.833333333333333 0.333333333333333 0.833333333333333 1
"47" 1 0.666666666666667 0.5 0.666666666666667 1 0.833333333333333
"48" 1 1 1 1 1 1
"49" 1 0.833333333333333 0.666666666666667 0.666666666666667 1 1
"50" 0.833333333333333 0.5 0.833333333333333 0.333333333333333 1 0.833333333333333
