"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.20883218842002 0.154907975460123 0.140042089152478 0.201416207710464 0.200388349514563
"2" 0.432775330396476 0.34968465311843 0.551944592434736 0.00930479861757281 0.42653853261874
"3" 0.896878704069538 0.564497497112052 0.690636112208613 0.296142991533396 0.464518464880521
"4" 0.144508670520231 0.100616016427105 0.100616016427105 0.0607210626185958 0.496969696969697
"5" 0.388782442083261 0.618076853689338 0.36576545548476 0.126167400881057 0.581208771617044
"6" 0.170461179217747 0.121544869367664 0.015990639625585 0.0734647025062177 0.285813388831079
"7" 0.10996225176432 0.393526095653755 0.446781957568194 0.0482250502344273 0.541189307146754
"8" 0.667144906743185 0.401679751688881 0.401679751688881 0.0380535443677387 0.393345412617361
"9" 0.227750525578136 0.28705712219812 0.00931677018633539 0.0785400032589213 0.312796208530806
"10" 0.211064451341976 0.281306417200066 0.147526017893007 -0.0169162995594714 0.34837136387389
"11" 0.637766348273328 0.34968465311843 0.34968465311843 0.0756972111553785 0.717099208540401
"12" 0.121507909794682 0.35195530726257 0.35195530726257 0.0474452554744526 0.170638703527169
"13" 0.27178729689808 0.0146753868240549 0.106248935807935 0.0531167005155444 0.364057764307363
"14" 0.693430656934307 0.576734811402246 0.499564080209242 0.113425274415986 0.69053934571176
"15" 0.382768602077303 0.7052300868601 0.7052300868601 0.321315623023403 0.6981924411174
"16" 0.0984221215435088 0.169154228855721 0.0868833136891732 -0.0323925593329057 0.0984221215435088
"17" 0.277008310249307 0.604473540643753 0.359008707300737 0.300736771600804 0.808229243203527
"18" 0.427435387673956 0.188866799204771 0.188866799204771 0.109826589595376 0.338223308883456
"19" 0.435334309419229 0.062775870524767 0.062775870524767 0.152314584370333 0.163038443723946
"20" 0.551876379690949 0.0124537847830317 0.0531077891424075 0.0848422141748578 0.644171779141104
"21" 0.89817039364258 0.806666666666667 0.808229243203527 0.136299929922915 0.89817039364258
"22" 0.89817039364258 0.387142603445214 0.309039943938332 0.423348300192431 1
"23" 0.89817039364258 0.571115574219463 0.571115574219463 0.485150157624025 0.659074210139603
"24" 0.125920964501005 0.338268594321547 0.194308806196329 0.202273101630703 0.701689933872153
"25" 0.466118292205249 0.0737642585551331 0.16357171078625 0.155339805825243 0.63650607128868
"26" 0.89817039364258 0.209994587768356 0.209994587768356 0.189067292080101 0.659074210139603
"27" 0.615020912893253 0.448943349316285 0.613474529852109 0.448943349316285 0.538684020245842
"28" 0.24138553130074 0.335558361897889 0.335558361897889 0.203673395162757 0.72666789872482
"29" 0.0575854520963125 0.157676348547718 0.157676348547718 0.0509430920522328 0.572831423895254
"30" 0.47158578387155 0.275532696546657 0.541189307146754 0.0575386254661694 0.456810329150755
"31" 0.419267544650911 0.0538420395792476 0.0538420395792476 0.0135418345961632 0.717099208540401
"32" 0.791827719491993 0.667144906743185 0.667144906743185 0.0513149454778705 0.791827719491993
"33" 0.450019755037535 0.0117508813160987 0.0117508813160987 -0.0204988042364196 0.0563492063492063
"34" 0.272436437110625 0.270993046888929 0.306372101515428 0.0146753868240549 0.552534900808229
"35" 0.510736196319018 0.150582050319189 0.264293828095418 0.00553590650469013 0.322669283611384
"36" 0.593145089682117 0.232243929158298 0.395729292233511 0.180349932705249 0.546291183508191
"37" 0.517715112075199 0.477803530041006 0.451296426068676 -0.0371959942775393 0.656296296296296
"38" 0.295782362607267 0.205958326158085 0.0472385011543243 0.0411462160176341 0.10200364298725
"39" 0.794649881982691 0.39714907939022 0.39714907939022 0.0213143872113676 0.792857142857143
"40" 0.100443131462334 0.34079295154185 0.34079295154185 0.431559874814693 0.426100909252986
"41" 0.360638107187668 0.270837457929123 0.228811938014157 0.161472024033045 0.700793650793651
"42" 0.650468720107136 0.428544097952937 0.650468720107136 0.323986486486486 0.718446601941747
"43" 0.207428170988087 0.126255380200861 0.201740365832001 0.0149799686465773 0.207428170988087
"44" 0.209469153515065 0.080299953132323 0.135632953784327 0.0051608986035216 0.314631066209634
"45" 0.225319396051103 0.418185164734033 0.418185164734033 0.0407984846277139 0.581208771617044
"46" 0.27178729689808 0.139939619960931 0.469543597939975 -0.0248880039820806 0.259489302967564
"47" 0.805215329909127 0.168549087749783 0.338403041825095 0.238934586760674 0.72737955346651
"48" 0.54232424677188 0.391090012780719 0.391090012780719 0.283240122677251 0.54232424677188
"49" 0.33625042073376 0.125045438022537 0.233147113594041 0.0306406685236769 0.248491302804402
"50" 0.552534900808229 0.550426754920746 0.42653853261874 0.106415221417747 0.667144906743185
