"TopKGraphs" "Jaccard" "Dice" "Laplacian"
"1" 1 0.616740088105727 1 0.543905635648755
"2" 0.80170024025134 0.461774221011408 0.791827719491993 0.80170024025134
"3" 0.483876651982379 0.618076853689338 0.6981924411174 -0.00222965440356744
"4" 1 0.89817039364258 0.89817039364258 0.440261604721646
"5" 1 0.667144906743185 0.667144906743185 0.543633762517883
"6" 0.7052300868601 0.791827719491993 0.791827719491993 -0.00426719185951094
"7" 1 0.791827719491993 0.791827719491993 0.543905635648755
"8" 1 0.543905635648755 0.659074210139603 0.601590744757773
"9" 0.791827719491993 0.398009950248756 0.240487563828035 -0.0238594228599065
"10" 0.791827719491993 0.555649099174945 0.555649099174945 0.490407867161051
"11" 0.89817039364258 0.6981924411174 0.6981924411174 0.324949226683331
"12" 0.613474529852109 0.528756618586818 0.450658488183294 0.352132479300109
"13" 0.6981924411174 0.579710144927536 0.808229243203527 0.89817039364258
"14" 0.618076853689338 0.324949226683331 0.311500252567772 0.414574101427868
"15" 0.806666666666667 0.80170024025134 0.80170024025134 -0.015657189946436
"16" 0.398009950248756 0.173750583839327 0.173750583839327 0.417670682730924
"17" 0.80170024025134 0.6981924411174 0.6981924411174 -0.00222965440356744
"18" 0.593145089682117 0.521028435211987 0.649467797221721 0.167579226812676
"19" 1 0.579710144927536 0.579710144927536 0.543905635648755
"20" 0.483876651982379 0.0393374741200828 0.0393374741200828 -0.00179786824194168
"21" 0.89817039364258 0.731042007637752 1 -0.0165314556865146
"22" 0.616740088105727 0.667144906743185 0.667144906743185 0.89817039364258
"23" 0.551944592434736 0.295546558704453 0.295546558704453 0.423348300192431
"24" 0.89817039364258 1 1 1
"25" 0.808229243203527 0.423348300192431 0.667144906743185 0.46941415634818
"26" 0.80170024025134 0.649467797221721 0.80170024025134 0.89817039364258
"27" 0.89817039364258 0.184738955823293 0.541644468122891 -0.0191416180649021
"28" 1 0.461774221011408 0.579710144927536 0.479913916786227
"29" 0.6981924411174 0.89817039364258 0.731042007637752 0.89817039364258
"30" 0.451296426068676 0.34326579261025 0.34326579261025 0.477803530041006
"31" 0.89817039364258 0.461774221011408 0.89817039364258 0.0589202931060266
"32" 0.451296426068676 0.321315623023403 0.451296426068676 0.409159791210641
"33" 0.667144906743185 0.485150157624025 0.89817039364258 0.543633762517883
"34" 0.808229243203527 0.517715112075199 0.517715112075199 -0.00222965440356744
"35" 1 1 1 0.524901703800786
"36" 0.89817039364258 0.89817039364258 0.89817039364258 0.506170910795188
"37" 0.523904023092188 0.312796208530806 0.312796208530806 -0.003727369542066
"38" 0.89817039364258 0.89817039364258 0.89817039364258 0.282202390974912
"39" 0.488144054198609 0.424955666612929 0.499912907159032 0.399869643148118
"40" 1 0.80170024025134 0.80170024025134 0.616740088105727
"41" 0.89817039364258 0.586685910156955 0.586685910156955 0.543633762517883
"42" 0.808229243203527 1 1 -0.0443213296398892
"43" 0.586685910156955 0.0729317269076306 0.448943349316285 0.33057268722467
"44" 0.731042007637752 0.808229243203527 0.808229243203527 0.154505023884039
"45" 0.54993609640314 0.200128287363695 0.200128287363695 0.406255037884894
"46" 1 0.667144906743185 0.667144906743185 1
"47" 0.551944592434736 0.667144906743185 0.667144906743185 0.393345412617361
"48" 0.701689933872153 0.541644468122891 0.541644468122891 0.218900825159583
"49" 0.618076853689338 0.437033349925336 0.499912907159032 0.46065808297568
"50" 0.89817039364258 0.437033349925336 0.510015676711374 0.424621152944852
