"TopKGraphs" "Jaccard" "Dice" "Laplacian"
"1" 0.0844308136388238 0.3300683792275 0.3300683792275 0.0979201177986379
"2" 0.448943349316285 0.31696184042359 0.31696184042359 0.02920512467282
"3" 0.262312826988995 0.500717360114778 0.667144906743185 0.0266251239201246
"4" 0.271879483500717 0.89817039364258 0.89817039364258 0.385741346650594
"5" 0.203673395162757 0.126110433722348 0.168993387215283 -0.0391828533154722
"6" 0.450658488183294 0.0304922850844967 0.115756801168523 0.189884973525653
"7" 0.0981996726677578 0.146315972827034 0.126285405015335 -0.0398009950248756
"8" 0.393526095653755 0.391894273127753 0.391894273127753 0.0522183677195545
"9" 0.156622284512964 0.348731057148074 0.273841236014917 -0.00564128090260493
"10" 0.288557213930348 0.71594899279246 0.71594899279246 -0.014475271411339
"11" 0.349963846710051 0.373819163292848 0.373819163292848 0.0135418345961632
"12" 0.255036037700979 0.0793650793650793 0.199447895100069 0.0190890823844608
"13" 0.108595619363151 0.701689933872153 0.382978723404255 0.164058639433372
"14" 0.192697035430224 0.0137444933920705 0.0398616372920441 0.0239272611261765
"15" 0.401679751688881 0.205958326158085 0.384061786905389 0.0589688683907099
"16" 0.0638450502152081 0.376842479133369 0.291674095204136 0.0112097150864082
"17" 0.535615681943677 0.305360925533648 0.319201121233357 0.0575386254661694
"18" 0.0272433168738294 -0.0107762249536959 -0.0137764766660927 0.0478532500332315
"19" 0.44797634448346 0.364807656911467 0.37294400295694 0.00937709310113864
"20" 0.276473849565699 0.263541111703072 0.209994587768356 0.0135418345961632
"21" 0.17964731814842 0.28705712219812 0.378432685867381 0.163146864420442
"22" 0.300754647524388 0.42468772961058 0.42468772961058 0.119462419113987
"23" 0.258706467661692 0.349963846710051 0.370932754880694 0.0501873879745804
"24" 0.572831423895254 0.311430149088901 0.311430149088901 0.00781127948758004
"25" 0.253423406974621 0.189054726368159 0.189054726368159 0.0722485841114343
"26" 0.233598225836259 0.318148420279206 0.318148420279206 0.0111852787299297
"27" 0.31934947329514 0.262312826988995 0.262312826988995 0.105167062260362
"28" 0.0641825637368515 0.324949226683331 0.12584417723604 0.0125161052825326
"29" 0.531227038941954 0.318148420279206 0.318148420279206 0.0461733080328905
"30" 1 0.618076853689338 0.618076853689338 0.167862266857963
"31" 0.0406579190537794 0.10719412984527 0.10719412984527 0.0885182809493265
"32" 0.551944592434736 0.408803896806783 0.408803896806783 0.0654938164082913
"33" 0.13 0.369910534964397 0.701689933872153 -0.0271979759645794
"34" 0.182212581344902 0.189884973525653 0.0729317269076306 -0.0371120107962214
"35" 0.375896700143472 0.119433198380567 0.166783461807989 0.0976946638723199
"36" 0.328802351212344 0.366949305430272 0.63019774533358 -0.0547391623806025
"37" 0.308457711442786 0.459110473457676 0.459110473457676 0.145479036874895
"38" 0.264013145882783 0.184542852332042 0.184542852332042 0.0218347726902395
"39" 0.125947129146321 0.551944592434736 0.6981924411174 -0.0425600515879413
"40" 0.518166879678656 0.0852863436123348 0.0837619397501837 -0.0212507589556769
"41" 0.615020912893253 0.395079336780175 0.395079336780175 0.080299953132323
"42" 0.309039943938332 0.616458486407054 0.616458486407054 0.0138206946717585
"43" 0.477905073649754 0.294441484638608 0.428343100692595 -0.0423436730674545
"44" 0.386158660040493 0.532585844428872 0.532585844428872 -0.014475271411339
"45" 0.176624281484062 0.44797634448346 0.44797634448346 -0.00426719185951094
"46" 0.62406426876027 0.64091665126594 0.64091665126594 0.141622999575131
"47" 0.354251012145749 0.259489302967564 0.254384471309382 -0.00953743443013823
"48" 0.254224834680382 0.125920964501005 0.126225708682475 -0.0205421788179828
"49" 0.0839875844440387 0.292434614709496 0.292434614709496 -0.0175438596491228
"50" 0.40510072075402 0.454808387563268 0.454808387563268 0.209820778085385
