"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 0.924301098401998 0.7470152007523 0.759587726636277 0.493460292738182 0.845934614342573 0.821849269899681
"2" 0.838036189167793 0.534465238192848 0.790565221463519 0.0705381774759395 0.658124335550781 0.360678246712089
"3" 0.861214206580773 0.670170024237911 0.602901022880056 0.59181060919955 0.650492040022351 0.757399211491158
"4" 0.909676455682611 0.848835290728676 0.86868222191482 0.788348599096848 0.866956148978948 0.823173850103738
"5" 0.901195619051033 0.867763043465222 0.88449218352403 0.505235271855683 0.782846843298135 0.862724480642536
"6" 0.785831483883799 0.758967095748623 0.705310513683347 0.110821454400584 0.469413579265865 0.429380795365529
"7" 0.900358641831169 0.888831702015613 0.881579791272338 0.831037608219068 0.716270804476887 0.891001676001833
"8" 0.878785981265217 0.69147596037295 0.756622459819746 0.466931456802792 0.831338045529315 0.791141624460702
"9" 0.879373704025225 0.840528921487659 0.740324139656262 0.76538249708009 0.887414291856359 0.766226185748156
"10" 0.912456407265564 0.89023510082055 0.870236093333754 0.658214021819981 0.712208364451874 0.892762081674701
"11" 0.780193807610494 0.613266682535904 0.630461643482395 0.78451343686658 0.780257330114855 0.812837753482316
"12" 0.804977121489075 0.844477446366906 0.826117198566475 0.236427752476921 0.821043675128938 0.440423771298796
"13" 0.897589787585688 0.981130649140671 0.952063479224119 0.524547220346953 0.8142470248919 0.929638937301842
"14" 0.717974147629567 0.892483348267426 0.892806974861427 0.230467126326256 0.695022732617763 0.729475086346139
"15" 0.866006414475402 0.846723075913967 0.839414753607515 0.66983234621009 0.774514948075264 0.873344728628961
"16" 0.912657003097068 0.806508426207438 0.788681549596796 0.614154321752417 0.862179200438965 0.86104306840876
"17" 0.902946036063442 0.863901328239289 0.790236328625114 0.0387086608659115 0.724619080820148 0.863428949770055
"18" 0.941359004984917 0.806143857114872 0.843825869248804 0.237013268580349 0.815931830364275 0.862855128067219
"19" 0.930539944681531 0.886756192181438 0.959298321104303 0.670125975620252 0.842757872169768 0.823997671282517
"20" 0.887679241352592 0.823346952676689 0.81353439347489 0.688665814225983 0.870607232949104 0.856503661232577
"21" 0.846158709203288 0.873975707162515 0.727860019354403 0.768277544624124 0.847252996182523 0.781754089759667
"22" 0.80615019066392 0.910374045425873 0.83387685778746 0.410303484396383 0.845774971228899 0.80898842771362
"23" 0.851705492394677 0.828984121167159 0.807264978265823 0.192040812611242 0.843514872019018 0.778346937953083
"24" 0.754121579853922 0.73570531653479 0.771840329543345 0.488500287040933 0.486938605860979 0.800026971713786
"25" 0.931819661390591 0.850754325500809 0.833578959539342 0.395087511944045 0.850745948791649 0.851694131036966
"26" 0.840720884775127 0.838478993230913 0.890624400244929 0.458103684688357 0.785090060090594 0.800637438980592
"27" 0.832699877398818 0.799799711656384 0.922212233975833 0.490242778782317 0.767590771957032 0.789790151409676
"28" 0.941721347723714 0.901813140186692 0.911469889094574 0.566950180826894 0.883276177463358 0.892363899569151
"29" 0.828265737969042 0.825294618632755 0.705380843821242 0.531470250412289 0.774268052747926 0.47771184804438
"30" 0.835312606032466 0.742577508705783 0.795858116355824 0.558683119560745 0.83534995337123 0.797511732258454
"31" 0.888670304792123 0.872693704385296 0.83550322962922 0.0469771418014677 0.81169805949024 0.897757880521107
"32" 0.784576868126885 0.783090091534948 0.775835908044542 0.602892045562259 0.734888489826882 0.753466757617504
"33" 0.863805323484767 0.930093899030503 0.950429472784618 0.522390204349745 0.851705492394677 0.919862575545426
"34" 0.930217225071135 0.846499210318522 0.858999256723366 0.27328920839687 0.878158748190327 0.86484510165859
"35" 0.83087903395201 0.774445552866514 0.809181915829699 0.0742757518183906 0.792707904149425 0.860215485392219
"36" 0.929455576059315 0.78486489556883 0.836702201593766 0.543724104258085 0.784762103079625 0.843353440872372
"37" 0.337149632772624 0.6549408676884 0.817535729467905 0.575937735017822 0.864533610105773 0.800155262282356
"38" 0.972187772417093 0.849474604172585 0.899478007988931 0.650785577867845 0.825341169064954 0.762361809101241
"39" 0.842905073809171 0.689657692485522 0.784067861584477 0.708602744280769 0.79389587502257 0.841986117790532
"40" 0.919072770215065 0.891846562430645 0.891846562430645 0.48208085289894 0.820649350072609 0.922476879056126
"41" 0.770013314317112 0.745739334844505 0.762553994667675 0.127401019208154 0.753874759160869 0.809260101362556
"42" 0.933008520728094 0.904923087484908 0.904923087484908 0.436346476665437 0.837631447733102 0.85906679648183
"43" 0.698273035170478 0.819708602147988 0.679100827035958 0.557581786379162 0.627347920898614 0.599130831079366
"44" 0.785650244387523 0.795941645121025 0.795941645121025 0.552386537751451 0.880760924568212 0.929772722311936
"45" 0.877642808868474 0.86816097566074 0.86816097566074 0.754199315550811 0.841990378896495 0.81278610514163
"46" 0.911964720140035 0.749327983443835 0.749878269993262 0.766176120239225 0.904652052964272 0.823957747765264
"47" 0.849099008828066 0.81611912077523 0.81611912077523 0.443909940171577 0.778977179262605 0.845149012021926
"48" 0.779253937453654 0.641292367453693 0.935800519517809 0.240971603617476 0.85107910781266 0.414778157204336
"49" 0.941837093763233 0.795375382936758 0.811071967190639 0.649673699102433 0.952286312036692 0.933466620746618
"50" 0.927227197696847 0.868079212593859 0.806620918561939 0.818149535488066 0.871440989422046 0.777921466092131
