"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 1 1 1 0.311141633220564 1 1
"2" 1 1 1 0.494920750651569 1 1
"3" 1 1 1 0.365666610969307 0.966475346515058 1
"4" 1 1 1 0.399792154955114 0.933518907495962 1
"5" 1 1 1 0.50409056737275 0.966475346515058 1
"6" 1 0.966475346515058 1 0.473959522920856 1 1
"7" 1 1 1 0.549670208767926 1 1
"8" 1 1 1 0.455612497933543 0.966475346515058 1
"9" 1 0.966475346515058 0.966475346515058 0.509661796492825 1 0.966475346515058
"10" 1 1 1 0.0977193512962934 1 1
"11" 1 1 1 0.465137061281026 0.966475346515058 1
"12" 1 1 1 0.549670208767926 1 1
"13" 1 1 1 0.351496314392313 1 1
"14" 1 1 1 0.420586539484217 1 1
"15" 1 1 1 0.459692925170831 1 1
"16" 1 1 1 0.111483839865014 1 1
"17" 1 1 1 0.152583034077871 0.966475346515058 1
"18" 1 1 1 0.401340802231671 1 0.966475346515058
"19" 1 1 1 0.41823412006245 1 1
"20" 1 1 1 0.434347274353057 1 1
"21" 1 1 1 0.340262298481157 1 0.966475346515058
"22" 1 1 1 0.333258086023425 0.966475346515058 1
"23" 1 1 1 0.438392560611093 1 1
"24" 1 1 1 0.899545329906834 0.966475346515058 1
"25" 1 1 1 0.549670208767926 1 1
"26" 0.934126234654552 1 1 0.333258086023425 1 1
"27" 1 1 1 0.494409071846014 0.966475346515058 1
"28" 1 1 1 0.102458123762201 1 0.966475346515058
"29" 1 1 1 0.0853596900095468 1 1
"30" 1 1 1 0.396281879848633 1 1
"31" 1 1 1 0.614655112300075 1 1
"32" 1 1 1 0.44138489572788 1 1
"33" 1 1 1 0.509661796492825 1 1
"34" 1 1 1 0.420752494886258 1 1
"35" 1 1 1 0.428730728476086 1 1
"36" 1 1 1 0.373090074762108 1 1
"37" 1 1 1 0.125815743398319 1 1
"38" 1 1 1 0.4036859251974 0.966475346515058 1
"39" 1 1 1 0.166266790959243 1 1
"40" 1 1 1 0.507072088969306 0.966475346515058 1
"41" 1 1 1 0.340061065069987 1 1
"42" 1 1 1 0.0140352168054706 1 1
"43" 1 1 1 0.0917839784675561 1 1
"44" 0.966475346515058 1 1 0.444002190335439 0.966475346515058 1
"45" 1 1 1 0.488234209364575 1 1
"46" 1 1 1 0.377112008336987 1 1
"47" 1 1 1 0.354226592888223 0.966475346515058 1
"48" 1 1 1 0.474513225861926 0.934126234654552 1
"49" 1 0.966475346515058 0.966475346515058 0.354389601027282 1 1
"50" 1 1 1 0.456626199259994 1 1
