"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" -0.00769249260799543 0.00519785830983337 -0.00250700743397341 0.0325899182825754 0.0275952000843772 0.025101582110611
"2" 0.00203989265064927 -0.00179477520994439 -0.0135339445961763 0.0269351962950087 0.00245211684559689 0.0838061136850255
"3" 0.0406820903750737 0.0334898059272753 0.00160593250360157 -0.0035627126494113 0.0520660228395026 0.059975931435134
"4" 0.0470001182158123 0.0106772780355786 0.0260068987765839 -0.00693653136071829 0.0202228009892539 0.0061109738385232
"5" 0.0892489903119503 -0.00477843553547453 -0.00233920697588863 0.00453703651582618 0.0183060373515977 0.0795148164060798
"6" 0.0270621512116811 -0.0151919027412859 -0.0073741865782267 0.00798158283170034 0.004179189660648 0.00740474519803984
"7" 0.0598800940296059 0.0101038054134258 -0.00515630428290193 0.0143174614740063 0.148014419676995 0.0133810210146088
"8" 0.00753993691332248 -0.00450736991330582 0.0126325152046924 0.0334345718232759 0.00108055352225586 0.0630143458191545
"9" 0.0826753197732821 0.0468988769495719 0.0295756040838442 0.017320578195457 0.104481564023919 0.0884020571162369
"10" 0.0578857153389159 -0.00211680708950979 -3.26795605688955e-05 -0.00141469157197498 0.0164812212812821 0.063123750979475
"11" 0.0752924640894689 0.0787862722010221 0.0742893302778785 0.000676996806534762 0.0193351069401093 -0.00814999878720259
"12" 0.00778068049479085 -0.00806257658875134 -0.0055901650993676 0.00734843293540601 0.00648743424897725 -0.000787707201242079
"13" 0.00573604188062018 0.000484953674162151 0.000484953674162151 0.00901465572863854 0.0187586978210171 0.0242186221567665
"14" 0.0313055357041216 0.0119506301835042 0.0436737951043284 0.000827731623268928 0.00108055352225586 -0.0073291112077077
"15" 0.0504962429153951 0.0236614537587758 0.0270030789629696 0.0297822190576739 0.00642008774119913 0.00234473938284453
"16" 0.0370738820679812 -0.00900051861724374 -0.00423207940653037 -0.00252446988949806 0.0190045549020475 -0.0147240158173834
"17" 0.0275656748889598 0.0118587663787305 0.0440287329970961 0.00315308955715569 0.0101371393683871 0.0237427126173603
"18" -0.00254401397309166 0.00511784511784508 0.00511784511784508 0.0179971445031686 -0.00166145092460884 0.0231245256942602
"19" 0.0145145174390408 0.0108531767490092 -0.00131097888306863 -0.00873217089313355 0.0199797836419554 -0.00265488271356956
