"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 0.76445516851613 0.69433242591827 0.663527671349822 0.856049020312227 0.68752879034487 0.893083132785247
"2" 0.73137070713205 0.642971840596493 0.621478895866052 0.985026652803274 0.618356413989486 0.684129717911498
"3" 0.779393939393939 0.757575757575758 0.723636363636364 0.642020202020202 0.696969696969697 0.796363636363636
"4" 0.667629034100191 0.64193587036072 0.64193587036072 0.849518561815902 0.611672029291024 0.64193587036072
"5" 0.706999793516416 0.672078040257708 0.697071251639225 0.43981543808976 0.741598171295171 0.815413300186451
"6" 0.751784372146754 0.690118214162745 0.716312120337107 0.873560783285786 0.687297696179787 0.723969954156413
"7" 0.624211851086108 0.649624271096222 0.665294141890813 0.856421415394055 0.657064466360462 0.845244141121427
"8" 0.727996046195534 0.716641787297669 0.716641787297669 0.958775172741743 0.813099983867216 0.716641787297669
"9" 0.74046094136813 0.628730544052549 0.60779991961519 0.688709138098498 0.688709138098498 0.787784234443456
"10" 0.814291148416361 0.709460816666188 0.709460816666188 0.764648996427796 0.684074333763115 0.762670149178763
"11" 0.636954567457299 0.645610842392606 0.651122451398825 0.829424681341606 0.723783446221838 0.86715384243787
"12" 0.681084356784424 0.672403916044363 0.672403916044363 0.585766750333965 0.723783446221838 0.812005089155162
"13" 0.768080808080808 0.747878787878788 0.717171717171717 0.978181818181818 0.717171717171717 0.779393939393939
"14" 0.847944730579127 0.633808292222288 0.629090339525555 0.291327737348435 0.690560683397857 0.779347725129753
"15" 0.814291148416361 0.741705889105728 0.741705889105728 0.684074333763115 0.732434482993649 0.69374469847908
"16" 0.777695768311542 0.832321660992703 0.668326435497806 0.641788011794937 0.752022078915728 0.791744889992574
"17" 0.713240122918186 0.667799075258188 0.659040574617319 0.805518765484842 0.694892935968554 0.802802601460927
"18" 0.804444444444444 0.702626262626263 0.702626262626263 0.982222222222222 0.717171717171717 0.832727272727273
"19" 0.681526799709894 0.71955868747467 0.67192598743845 0.69433242591827 0.68752879034487 0.76445516851613
"20" 0.856049020312227 0.662328094302554 0.663527671349822 0.00643288732570845 0.729574694747193 0.69433242591827
"21" 0.752320999310449 0.805809023636213 0.732861647845419 0.738537796934211 0.732861647845419 0.752320999310449
"22" 0.640888507126368 0.629876543329245 0.795267728500922 0.931392696465146 0.631449096897994 0.664517740621383
"23" 0.847944730579127 0.636954567457299 0.664517740621383 0.330787390708876 0.645610842392606 0.700834666916173
"24" 0.682733695565852 0.614708126586971 0.801792711213618 0.0489859920244415 0.595885378398237 0.597420043745587
"25" 0.791523038405117 0.632024327099774 0.619527232779153 0.129986858542758 0.718357725516794 0.632024327099774
"26" 0.864812317360075 0.619527232779153 0.619527232779153 0.874410271489798 0.632024327099774 0.706148427952163
"27" 0.68752879034487 0.729574694747193 0.8387544415822 0.369421399790725 0.676325997291203 0.681526799709894
"28" 0.848080808080808 0.706666666666667 0.699393939393939 0.864242424242424 0.717171717171717 0.757575757575758
"29" 0.83982763289559 0.745024315285835 0.715830705134674 0.930470908110045 0.727996046195534 0.83982763289559
"30" 0.730909090909091 0.803636363636364 0.696969696969697 0.000404040404040404 0.80040404040404 0.738989898989899
"31" 0.697071251639225 0.643561115758083 0.706999793516416 0.634653861544618 0.64 0.679611650485437
"32" 0.76304814708857 0.798364968459167 0.798364968459167 0.929637239244007 0.619220156637587 0.612347143022002
"33" 0.817284770088193 0.585693468912915 0.589493877518598 0.893555757380761 0.596340702531067 0.837055535060586
"34" 0.661018048761499 0.634352713646803 0.751027230308517 0.839807462366251 0.651345058896752 0.707633425473102
"35" 0.752022078915728 0.676325997291203 0.681526799709894 0.785532508756567 0.71955868747467 0.71955868747467
"36" 0.806603607721791 0.668326435497806 0.668326435497806 0.825890187710309 0.69433242591827 0.701938224310958
"37" 0.681084356784424 0.629090339525555 0.629090339525555 0.36661097612577 0.690560683397857 0.887193977037382
"38" 0.745190404745746 0.67431519740003 0.627726725769294 0.618356413989486 0.759820044561873 0.745190404745746
"39" 0.763429902460329 0.789735566743519 0.7152572685877 0.638055196490624 0.836264041598857 0.822104866975606
"40" 0.632024327099774 0.657064466360462 0.624211851086108 0.715328481443553 0.632024327099774 0.808603833808321
"41" 0.80525439740879 0.747209218581203 0.772789939412287 0.728997966390199 0.795923041685754 0.779690414634944
"42" 0.599338846296836 0.661018048761499 0.707633425473102 0.776120059789329 0.599338846296836 0.721287550168241
"43" 0.773174611350889 0.651877129787459 0.659040574617319 0.00118451645905127 0.875037643433902 0.713240122918186
"44" 0.847944730579127 0.640888507126368 0.640888507126368 0.711908229676071 0.633808292222288 0.86715384243787
"45" 0.643561115758083 0.659397702878073 0.641582622187742 0.474651188206579 0.659397702878073 0.75474084976463
"46" 0.753733640544398 0.786204286810189 0.765100687614351 0.881063937144093 0.756981623392213 0.830818131822037
"47" 0.651081335926234 0.65346880417082 0.703665764249652 0.831668184481452 0.655856532421732 0.723617058677163
"48" 0.745190404745746 0.706148427952163 0.706148427952163 0.912489834677766 0.718357725516794 0.775263048938182
"49" 0.810432263328775 0.709078423548408 0.725956867271776 0.680959991093833 0.673732022304865 0.717115086755769
"50" 0.65742435967611 0.636954567457299 0.629090339525555 -0.0160406794296404 0.681084356784424 0.700834666916173
