"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 0.288052373158756 -0.00426212040490146 -0.00426212040490146 -0.0169920462762111 0.265379975874548 0.0445426099760721
"2" 0.209390382430897 -0.026750590086546 -0.0197550375345713 0.0749258160237389 0.182710576314123 0.436893203883495
"3" 0.103538175046555 -0.0169683257918552 -0.0169683257918552 -0.0144486692015209 0.0238976775496466 0.117740023706045
"4" 0.126167400881057 0.0868833136891732 0.160539868584621 0.0781388740898597 0.165010944603469 0.126167400881057
"5" 0.185164051355207 -0.0303605313092979 -0.018817994707439 -0.0344827586206896 0.161198288159772 0.114018691588785
"6" -0.0238161950126086 -0.0397877984084881 -0.00478468899521531 0.193465176268272 0.00300136425648019 -0.00505184791278911
"7" 0.212306247064349 0.165256346441015 0.165256346441015 0.239103362391034 0.189059500959693 0.499743458183684
"8" 0.703030303030303 0.129032258064516 0.213289581624282 0.088805322533989 0.369267900241352 0.35673624288425
"9" 0.117952522255193 -0.0476722532588455 0.0580046403712297 0.0407617774807885 0.244026068066618 0.101323119777159
"10" 0.112936344969199 0.004910385465259 0.00336983993260319 0.1500126486213 0.0986145069274654 0.108979947689625
"11" 0.267072952141961 0.0335093789837916 0.154907975460123 0.132182852946576 0.345144116027171 0.346419483824064
"12" 0.170008718395815 0.135444579780755 0.0620099786172487 0.166380789022298 0.160709259780467 0.129283040598906
"13" 0.157676348547718 0.0995024875621891 0.0995024875621891 0.200807442513604 0.264013145882783 0.161483906164757
"14" 0.503480714957667 0.065242718446602 0.065242718446602 0.173507797096254 0.526976160602258 0.287015115643781
"15" 0.33831628638867 0.0678571428571428 0.0678571428571428 0.0740134272146716 0.608730158730159 0.534273403838621
"16" 0.581705313127625 0.189067292080101 0.189067292080101 0.00603800390694369 0.477905073649754 0.444038707321526
"17" 0.227750525578136 0.0879908750203683 0.145344943067649 0.0215924426450742 0.164768921634293 0.139001349527665
"18" 0.081404890858362 0.0673514059605994 0.0673514059605994 0.161243673174259 0.200807442513604 0.105904894617662
"19" 0.260741364785173 0.116822429906542 0.235263651959991 0.0794095940959409 0.236495844875346 0.222803738317757
"20" 0.0610490111779879 -0.00935997976220591 -0.00935997976220591 0.0751445086705202 0.0268159333506899 0.0533523537803138
"21" 0.135940409683426 -0.0563650306748466 -0.0563650306748466 -0.00644007155635062 0.0927374301675978 0.0893978574067233
"22" 0.114029966919634 0.0343392299687825 -0.0152700186219739 0.0893978574067233 0.0270358306188925 -0.04292343387471
"23" 0.0839964633068081 -0.00478468899521531 0.00300136425648019 0.121185701830863 0.15526950925181 0.00578034682080925
"24" 0.147888694298502 0.0888052681091251 0.133042961789745 0.0336587007741501 0.129197945476096 0.373613543490952
"25" 0.216676810712112 0.186863144693526 0.201607400106149 0.0793744467394512 0.393022062596203 0.253823723074029
"26" 0.24283366806646 -0.0398009950248756 -0.0185416295239793 -0.0398009950248756 0.278556412053259 0.0207544061933783
"27" 0.272776474833123 0.220458235612484 0.220458235612484 0.0242261103633916 0.19644931143189 0.175994489409334
"28" -0.00119047619047622 0.0273010920436818 -0.0188420019627085 -0.04147698533131 0.0296577946768061 -0.00475153434963376
"29" 0.181747421677369 0.00416233090530699 0.00416233090530699 0.0571876224050137 0.173661917597228 0.296495956873315
"30" 0.162495186753947 0.102624363493929 0.102624363493929 0.0285103349964362 0.244026068066618 0.0500176118351532
"31" 0.129058663028649 0.219797349961029 0.196656276565599 0.00243605359317908 0.507186858316222 -0.00774806298425396
"32" 0.383443085606773 0.0704473406128918 0.0704473406128918 -0.0359059781602813 0.0357821405953135 0.0819366852886406
"33" 0.143953165922046 0.0936497754971136 0.0394911468617486 0.112896708215474 0.142768209172027 0.386769570011025
"34" 0.0781388740898597 0.0561391424143275 0.0885182809493265 0.105544660367267 0.116684346113047 0.115690260580299
"35" 0.4197835621873 0.308106528635832 0.285588674931856 0.0527666608665391 0.515179615369109 0.638131129287825
"36" 0.0538420395792476 0.0463706622215488 0.00918442321822186 0.0087556827748779 0.095204136209663 0.126110433722348
