"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 1 1 1 1 1
"2" 1 0.833333333333333 1 0.833333333333333 1
"3" 1 1 0.833333333333333 0.333333333333333 1
"4" 0.833333333333333 1 0.833333333333333 0.666666666666667 1
"5" 0.833333333333333 0.833333333333333 1 0.166666666666667 0.833333333333333
"6" 0.833333333333333 0.5 0.5 0.333333333333333 1
"7" 0.833333333333333 0.833333333333333 1 0.833333333333333 1
"8" 1 1 1 0.5 1
"9" 1 1 0.833333333333333 0.166666666666667 1
"10" 1 1 0.833333333333333 0.5 1
"11" 1 0.833333333333333 0.833333333333333 0.833333333333333 1
"12" 0.833333333333333 1 0.833333333333333 0.166666666666667 1
"13" 1 1 0.833333333333333 0.166666666666667 1
"14" 1 1 1 0.333333333333333 1
"15" 1 1 1 0.333333333333333 1
"16" 1 0.833333333333333 0.833333333333333 0.833333333333333 0.833333333333333
"17" 0.833333333333333 0.833333333333333 1 0.166666666666667 1
"18" 1 0.833333333333333 1 0.666666666666667 1
"19" 0.833333333333333 1 1 0 1
"20" 1 1 1 0.166666666666667 1
"21" 0.833333333333333 1 0.833333333333333 0.666666666666667 0.833333333333333
"22" 1 1 1 0.333333333333333 1
"23" 1 1 1 0.166666666666667 1
"24" 1 1 0.833333333333333 0.166666666666667 1
"25" 1 1 0.833333333333333 0.666666666666667 1
"26" 1 1 0.833333333333333 0.666666666666667 1
"27" 1 0.833333333333333 0.833333333333333 0.5 1
"28" 1 1 1 0.666666666666667 1
"29" 0.833333333333333 1 1 0.166666666666667 1
"30" 1 0.666666666666667 0.833333333333333 0.666666666666667 1
"31" 1 1 1 0.166666666666667 1
"32" 1 1 1 0.5 1
"33" 1 1 1 0.666666666666667 1
"34" 1 1 1 0.666666666666667 1
"35" 1 1 1 0.333333333333333 0.833333333333333
"36" 0.833333333333333 1 1 0.5 1
"37" 1 1 1 0.5 1
"38" 1 1 0.833333333333333 0.166666666666667 1
"39" 0.666666666666667 1 0.833333333333333 0.5 0.833333333333333
"40" 1 1 1 1 1
"41" 1 0.833333333333333 1 0.333333333333333 1
"42" 0.833333333333333 1 0.833333333333333 0.333333333333333 0.833333333333333
"43" 1 1 1 0.5 1
"44" 1 0.833333333333333 0.833333333333333 0.666666666666667 1
"45" 1 1 1 0.5 0.833333333333333
"46" 1 0.833333333333333 1 0.666666666666667 1
"47" 1 1 1 1 0.833333333333333
"48" 1 1 1 0.333333333333333 0.833333333333333
"49" 1 1 1 0.666666666666667 1
"50" 0.833333333333333 1 0.833333333333333 0.5 1
