"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 1 0.89817039364258 0.89817039364258 0.116446004147392 0.89817039364258
"2" 0.618076853689338 0.731042007637752 0.808229243203527 0.244317131768619 0.667144906743185
"3" 1 0.89817039364258 0.89817039364258 -0.0392226778391871 0.808229243203527
"4" 1 0.89817039364258 0.89817039364258 0.38601674052191 1
"5" 1 0.89817039364258 0.89817039364258 0.0538420395792476 1
"6" 1 0.89817039364258 1 0.173612254982705 1
"7" 1 0.89817039364258 0.89817039364258 0.126110433722348 0.89817039364258
"8" 0.89817039364258 1 1 0.731042007637752 0.659074210139603
"9" 0.71594899279246 0.806666666666667 0.806666666666667 0.0531167005155444 0.731042007637752
"10" 0.89817039364258 0.80170024025134 0.80170024025134 0.16043425814234 0.808229243203527
"11" 0.701689933872153 0.717099208540401 0.717099208540401 0.263541111703072 0.55516540380706
"12" 0.89817039364258 0.791827719491993 0.89817039364258 0.506170910795188 1
"13" 0.80170024025134 0.89817039364258 0.89817039364258 0.209469153515065 0.89817039364258
"14" 0.89817039364258 1 0.89817039364258 0.125560538116592 0.89817039364258
"15" 0.89817039364258 0.80170024025134 0.80170024025134 0.370007007708479 0.806666666666667
"16" 0.80170024025134 0.89817039364258 0.89817039364258 0.534977973568282 0.717099208540401
"17" 0.89817039364258 0.6981924411174 0.6981924411174 0.328802351212344 1
"18" 1 0.89817039364258 0.89817039364258 0.211258697027198 0.89817039364258
"19" 0.731042007637752 0.731042007637752 0.731042007637752 0.150239744272776 0.731042007637752
"20" 0.80170024025134 0.89817039364258 0.89817039364258 0.145751745274987 0.731042007637752
"21" 1 1 1 0.523904023092188 1
"22" 0.89817039364258 0.89817039364258 0.89817039364258 0.36222509702458 1
"23" 1 0.6981924411174 0.89817039364258 0.157676348547718 0.618076853689338
"24" 0.89817039364258 1 1 1 1
"25" 0.731042007637752 0.89817039364258 0.89817039364258 0.0101025562528701 0.791827719491993
"26" 0.80170024025134 0.616458486407054 0.616458486407054 0.0905923344947735 0.719371918933723
"27" 1 0.89817039364258 0.89817039364258 0.105816398037842 0.89817039364258
"28" 0.731042007637752 0.731042007637752 0.731042007637752 0.440261604721646 0.89817039364258
"29" 0.89817039364258 0.808229243203527 0.89817039364258 0.250311998573721 0.802503221056507
"30" 1 1 1 0.0988825960508189 1
"31" 0.89817039364258 0.802503221056507 0.80170024025134 0.0333333333333334 0.719371918933723
"32" 0.808229243203527 0.89817039364258 0.89817039364258 0.0199004975124378 0.89817039364258
"33" 1 1 1 0.506170910795188 1
"34" 1 0.791827719491993 0.719371918933723 0.34968465311843 0.361883978905255
"35" 0.89817039364258 0.89817039364258 0.89817039364258 0.195130257108803 0.791827719491993
"36" 0.89817039364258 1 1 0.34326579261025 1
"37" 0.89817039364258 0.806666666666667 0.806666666666667 0.579710144927536 0.89817039364258
"38" 1 1 1 0.136749052859462 1
"39" 0.89817039364258 0.89817039364258 0.89817039364258 0 0.806666666666667
"40" 0.89817039364258 0.80170024025134 0.80170024025134 0.423348300192431 1
"41" 1 0.731042007637752 0.731042007637752 0.667144906743185 0.89817039364258
"42" 1 0.89817039364258 0.89817039364258 0.37294400295694 1
"43" 0.89817039364258 1 1 0.433839479392625 0.89817039364258
"44" 1 0.731042007637752 0.731042007637752 0.100443131462334 0.396834161605006
"45" 1 1 1 0.352132479300109 1
"46" 1 1 1 0.447761194029851 0.89817039364258
"47" 0.808229243203527 0.618076853689338 0.618076853689338 0.379861929617781 0.806666666666667
"48" 1 0.89817039364258 0.89817039364258 0.295910053772201 1
"49" 0.717099208540401 0.89817039364258 0.89817039364258 0.0868833136891732 0.89817039364258
"50" 0.89817039364258 1 1 0.00985941208690888 1
