"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.808229243203527 0.296546184738956 0.296546184738956 0.0712388689267302 0.791827719491993
"2" 0.719371918933723 0.382072005878031 0.382072005878031 0.105904894617662 0.593145089682117
"3" 0.482049431715677 0.295546558704453 0.586685910156955 0.0163381282187888 0.499912907159032
"4" 0.546291183508191 0.360330021889207 0.517715112075199 0.434965771458662 0.731042007637752
"5" 0.89817039364258 0.469543597939975 0.469543597939975 0.440261604721646 0.89817039364258
"6" 0.717099208540401 0.242865816636308 0.637766348273328 0.0516204722100015 0.528756618586818
"7" 0.80170024025134 0.264013145882783 0.382072005878031 0.0232288037166086 0.35150619109222
"8" 0.731042007637752 0.477803530041006 0.412870571221981 0.116858516683666 0.62406426876027
"9" 0.303762983143198 0.64091665126594 0.64091665126594 0.0522183677195545 0.296546184738956
"10" 0.667144906743185 0.717099208540401 0.717099208540401 0.086102979163079 0.218900825159583
"11" 0.361233480176211 0.359320796056235 0.419090750740289 0.188268853628098 0.437033349925336
"12" 0.63019774533358 0.89817039364258 0.89817039364258 0.028801071667783 0.339544513457557
"13" 0.731042007637752 0.719371918933723 0.731042007637752 -0.0144455459566634 0.767654182970002
"14" 0.359008707300737 0.461774221011408 0.461774221011408 0.0321384425216316 0.419090750740289
"15" 0.791827719491993 0.448943349316285 0.448943349316285 -0.0193719731291986 0.408163265306122
"16" 0.624074074074074 0.36222509702458 0.36222509702458 0.102654348144889 0.546291183508191
"17" 0.89817039364258 0.485150157624025 0.485150157624025 0.189054726368159 0.637766348273328
"18" 0.54232424677188 0.444038707321526 0.160084254870985 0.0718857705563761 0.221169036334913
"19" 0.519165626671421 0.187488986784141 0.187488986784141 -0.0254195861169953 0.578758724768911
"20" 0.89817039364258 0.808229243203527 0.89817039364258 -0.0284330573347915 0.950764006791171
"21" 0.89817039364258 0.731042007637752 0.649467797221721 0.214672575086164 0.454808387563268
"22" 1 0.806666666666667 0.806666666666667 0.17910447761194 1
"23" 0.523904023092188 0.616458486407054 0.616458486407054 0.0765691146696116 0.384061786905389
"24" 0.544831318780444 0.791827719491993 0.791827719491993 -0.0400740865465567 0.541189307146754
"25" 0.80170024025134 0.386298421807747 0.412269490597042 -0.00378853108317549 0.659074210139603
"26" 1 1 1 0.284011578409671 1
"27" 0.571115574219463 0.34079295154185 0.184738955823293 0.224150397686189 0.89817039364258
"28" 0.572831423895254 0.205958326158085 0.258706467661692 -0.00995024875621891 0.701689933872153
"29" 0.731042007637752 0.659074210139603 0.659074210139603 0.143497757847534 0.465218185137849
"30" 0.71594899279246 0.89817039364258 0.89817039364258 0.0722485841114343 1
"31" 0.89817039364258 1 0.89817039364258 0.0204491509950703 1
"32" 0.802503221056507 1 1 0.10882140274765 0.808229243203527
"33" 1 0.802503221056507 0.645243746576593 0.318148420279206 0.89817039364258
"34" 0.791827719491993 1 1 0.324949226683331 1
"35" 0.539346357494979 0.329362298528381 0.701689933872153 0.0424755267960843 0.446781957568194
"36" 0.581208771617044 0.504396880703501 0.42653853261874 0.224768139661757 0.390329362298528
"37" 0.34326579261025 0.164058639433372 0.084648493543759 0.295910053772201 0.492513079559805
"38" 0.808229243203527 0.555649099174945 0.555649099174945 0.423348300192431 1
"39" 0.71594899279246 0.80170024025134 0.621019694459783 -0.0348704578784422 0.669036482694107
"40" 0.89817039364258 0.89817039364258 0.89817039364258 0.146030652660582 0.808229243203527
"41" 0.649467797221721 0.448943349316285 0.366542354821524 0.227138129245776 0.89817039364258
"42" 0.791827719491993 0.791827719491993 0.791827719491993 0.205958326158085 0.89817039364258
"43" 0.667144906743185 0.615020912893253 0.618076853689338 0.485620802479766 0.593145089682117
"44" 0.579710144927536 0.731042007637752 0.731042007637752 -0.0418865996935127 0.510015676711374
"45" 1 0.54232424677188 0.54232424677188 0.00687901899207414 0.379861929617781
"46" 0.548888888888889 0.618076853689338 0.89817039364258 0.135245233827603 0.41581962668638
"47" 0.89817039364258 0.550426754920746 0.45950182894966 -0.00564128090260493 0.791827719491993
"48" 1 1 1 0.437810945273632 1
"49" 1 0.80170024025134 0.80170024025134 0.382072005878031 0.89817039364258
"50" 0.731042007637752 0.808229243203527 0.808229243203527 0.0266251239201246 0.483876651982379
