"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.833333333333333 0.833333333333333 0.666666666666667 0.166666666666667 0.166666666666667
"2" 1 1 0.5 0.333333333333333 0.333333333333333
"3" 1 0.666666666666667 0.666666666666667 0.666666666666667 0.333333333333333
"4" 1 0.833333333333333 0.666666666666667 0.666666666666667 0.333333333333333
"5" 0.833333333333333 0.666666666666667 0.333333333333333 0.5 0.333333333333333
"6" 0.833333333333333 0.833333333333333 0.833333333333333 0.833333333333333 0
"7" 1 0.5 0.5 0.333333333333333 0.333333333333333
"8" 0.833333333333333 0.666666666666667 0.833333333333333 0.333333333333333 0
"9" 0.333333333333333 0.333333333333333 0.666666666666667 0.166666666666667 0.333333333333333
"10" 0.833333333333333 0.5 0.833333333333333 0.5 0.5
"11" 0.833333333333333 1 0.833333333333333 0.5 0.5
"12" 0.166666666666667 0.666666666666667 0.666666666666667 0.5 0
"13" 1 0.666666666666667 0.5 0.666666666666667 0.166666666666667
"14" 0.666666666666667 0.666666666666667 0.5 0.666666666666667 0.5
"15" 0.666666666666667 0.666666666666667 0.333333333333333 0.833333333333333 0
"16" 0.666666666666667 0.833333333333333 0.666666666666667 0.333333333333333 0.666666666666667
"17" 0.833333333333333 1 1 0.333333333333333 0.666666666666667
"18" 1 1 1 0.666666666666667 0.5
"19" 1 0.666666666666667 0.833333333333333 0.166666666666667 0.166666666666667
"20" 1 0.833333333333333 0.833333333333333 0.833333333333333 0.333333333333333
"21" 0.5 0.833333333333333 0.5 0.333333333333333 0.5
"22" 0.833333333333333 0.666666666666667 0.5 0.666666666666667 0
"23" 0.833333333333333 0.666666666666667 0.666666666666667 0.166666666666667 0
"24" 1 0.833333333333333 1 0.333333333333333 0.166666666666667
"25" 0.833333333333333 0.666666666666667 0.833333333333333 0.166666666666667 0.5
"26" 1 0.833333333333333 0.833333333333333 0.5 0
"27" 0.666666666666667 0.666666666666667 1 0.666666666666667 0.166666666666667
"28" 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333 0.333333333333333
"29" 1 1 0.666666666666667 0.5 0.333333333333333
"30" 0.666666666666667 0.833333333333333 0.5 0.5 0.5
"31" 1 0.666666666666667 0.833333333333333 0.5 0.5
"32" 0.833333333333333 1 1 0 0.166666666666667
"33" 1 0.833333333333333 0.666666666666667 0.5 0.166666666666667
"34" 0.5 0.666666666666667 1 0.333333333333333 0.5
"35" 1 1 0.666666666666667 0.5 0.5
"36" 0.333333333333333 0.5 0.333333333333333 0.166666666666667 0
"37" 1 0.5 0.666666666666667 0.333333333333333 0
"38" 0.833333333333333 0.666666666666667 0.666666666666667 0.5 0.166666666666667
"39" 1 0.833333333333333 1 0.333333333333333 0.166666666666667
"40" 0.833333333333333 0.666666666666667 0.5 0.333333333333333 0.333333333333333
"41" 1 0.333333333333333 0.666666666666667 0.666666666666667 0.166666666666667
"42" 0.833333333333333 0.666666666666667 0.5 0.5 0.166666666666667
"43" 0.666666666666667 0.5 0.833333333333333 0.333333333333333 0.166666666666667
"44" 0.833333333333333 0.5 0.666666666666667 0.333333333333333 0.166666666666667
"45" 0.833333333333333 0.666666666666667 0.666666666666667 0.5 0.333333333333333
"46" 0.5 0.333333333333333 0.833333333333333 0.5 0.5
"47" 0.833333333333333 0.833333333333333 1 0.333333333333333 0.333333333333333
"48" 0.666666666666667 0.833333333333333 0.833333333333333 0.166666666666667 0.333333333333333
"49" 0.5 0.666666666666667 0.666666666666667 0.5 0.333333333333333
"50" 0.666666666666667 0.666666666666667 1 0.833333333333333 0.5
