"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.666666666666667 0.333333333333333 0.5 0.166666666666667 0.333333333333333
"2" 0.666666666666667 0.5 0.166666666666667 0.666666666666667 0.5
"3" 0.333333333333333 0.5 0.5 0.166666666666667 0.666666666666667
"4" 0.333333333333333 0.333333333333333 0.5 0.166666666666667 0.166666666666667
"5" 0.333333333333333 0.333333333333333 0.5 0.333333333333333 0.166666666666667
"6" 0.333333333333333 0.333333333333333 0.166666666666667 0.666666666666667 0.166666666666667
"7" 0.333333333333333 0.166666666666667 0.5 0.166666666666667 0.5
"8" 0.5 0.333333333333333 0.166666666666667 0.5 0.666666666666667
"9" 0.333333333333333 0.333333333333333 0.5 0 0
"10" 0.5 0.833333333333333 0.666666666666667 0.333333333333333 0.666666666666667
"11" 0.333333333333333 0.5 0.833333333333333 0.333333333333333 0.166666666666667
"12" 0 0.166666666666667 0.333333333333333 0.666666666666667 0
"13" 0.833333333333333 0.666666666666667 0.5 0.166666666666667 0.5
"14" 0.333333333333333 0.166666666666667 0.166666666666667 0.333333333333333 0.5
"15" 0.833333333333333 0.333333333333333 0.333333333333333 0.166666666666667 0.5
"16" 0.833333333333333 0.666666666666667 0.5 0.166666666666667 0.5
"17" 0.333333333333333 0.5 0.5 0.666666666666667 0.166666666666667
"18" 0.5 0.333333333333333 0.333333333333333 0.333333333333333 1
"19" 0.333333333333333 0.333333333333333 0.666666666666667 0.166666666666667 0.5
"20" 0.5 0.5 0.5 0.333333333333333 0.5
"21" 0.166666666666667 0.5 0.333333333333333 0.166666666666667 0.5
"22" 0.5 0 0.333333333333333 0.333333333333333 0.333333333333333
"23" 0.333333333333333 0.333333333333333 0.333333333333333 0.5 0.666666666666667
"24" 0.666666666666667 0.333333333333333 0.5 0.333333333333333 0.5
"25" 0.333333333333333 0.666666666666667 0.166666666666667 0.166666666666667 0.333333333333333
"26" 0.5 0.333333333333333 0.5 0.5 0.5
"27" 0.333333333333333 1 0.5 0.166666666666667 0.833333333333333
"28" 0.333333333333333 0 0 0.333333333333333 0.666666666666667
"29" 0.333333333333333 0.333333333333333 0.333333333333333 0.166666666666667 0
"30" 0.666666666666667 0.666666666666667 0.833333333333333 0.666666666666667 0.666666666666667
"31" 0.666666666666667 0.5 0.333333333333333 0.333333333333333 0.5
"32" 0.5 0.333333333333333 0.166666666666667 0.333333333333333 0.166666666666667
"33" 0.333333333333333 0.333333333333333 0 0.833333333333333 0.166666666666667
"34" 0.666666666666667 0.333333333333333 0.666666666666667 0.166666666666667 0.666666666666667
"35" 0.333333333333333 0.166666666666667 0.333333333333333 0.166666666666667 0
"36" 0.666666666666667 0.166666666666667 0 0 0.666666666666667
"37" 0.166666666666667 0.5 0.166666666666667 0.666666666666667 0.5
"38" 0.333333333333333 0.5 0.333333333333333 0.166666666666667 0.5
"39" 0.333333333333333 0.5 0.666666666666667 0.166666666666667 0.166666666666667
"40" 0.333333333333333 0.166666666666667 0.166666666666667 0.5 0.166666666666667
"41" 0.166666666666667 0.5 0.166666666666667 0.166666666666667 0.333333333333333
"42" 0.333333333333333 0.166666666666667 0.5 0.5 0.5
"43" 0.166666666666667 0 0.5 0.333333333333333 0.166666666666667
"44" 0.333333333333333 0.166666666666667 0.333333333333333 0.166666666666667 0.666666666666667
"45" 0.166666666666667 0.333333333333333 0.166666666666667 0.166666666666667 0.166666666666667
"46" 0.333333333333333 0.666666666666667 0.666666666666667 0.5 0.666666666666667
"47" 0 0.166666666666667 0.166666666666667 0.5 0.333333333333333
"48" 0.5 0.166666666666667 0.5 0.333333333333333 0.833333333333333
"49" 1 0.833333333333333 0.5 0.166666666666667 0.833333333333333
"50" 0.5 0.166666666666667 0.833333333333333 0 0.333333333333333
