"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" -0.0392226778391871 -0.0505738880918221 -0.0505738880918221 0.0168723636931729 -0.036567287102619
"2" -0.00883489784649369 -0.0398009950248756 -0.0398009950248756 0.0461733080328905 0.0835335427832194
"3" 0.105167062260362 -0.0343744224727407 -0.0343744224727407 -0.0423436730674545 -0.0392226778391871
"4" 0.108595619363151 0.0469947216073557 0.0143658023826209 0.0411605937921727 0.0755965859606341
"5" 0.0661270879972447 -0.03018590097552 -0.03018590097552 -0.0279764743284056 0.0144613159797542
"6" 0.0661270879972447 0.0956552207428171 0.0956552207428171 0.0454628114202582 0.179295234617491
"7" -0.0440852314474651 -0.0107762249536959 -0.0178214220767412 0.0406579190537794 0.0111852787299297
"8" 0.000721630885801928 -0.0505738880918221 -0.0505738880918221 0.0135418345961632 -0.0082011053663755
"9" 0.0977777777777778 -0.0589298626174982 -0.0334313005143277 0.0135418345961632 0.037195205951233
"10" 0.0193236714975845 -0.049463538825241 0.037914691943128 -0.00885515496521195 0.191440241520156
"11" 0.0944158706833211 0.0222381635581062 -0.0129892926101457 0.0312856444516865 0.0272433168738294
"12" 0.0222381635581062 -0.0185416295239793 -0.0185416295239793 0.0424755267960843 0.157460545193687
"13" 0.160084254870985 0.0733978455358773 0.0733978455358773 0.0685224839400428 -0.0320108973267495
"14" -0.0334313005143277 -0.00995024875621891 -0.00995024875621891 0.0509430920522328 0.0112007906440454
"15" 0.0624540778839089 -0.045462617652282 -0.045462617652282 0.0459146782357195 -0.0254311095627939
"16" 0.0111852787299297 0.037914691943128 0.0228204671064361 -0.00515879413187165 0.129790310918294
"17" 0.0222381635581062 -0.0497512437810945 0.00603800390694369 0.0976946638723199 0.0239647577092511
"18" 0.136936278984846 -0.0408614025400332 -0.00883489784649369 0.0149799686465773 0.0454628114202582
"19" -0.0515369041045463 -0.0488948425987944 -0.0400740865465567 -0.0577973568281938 -0.0195103994110068
"20" 0.0781388740898597 0.0497512437810945 0.0497512437810945 0.0596382597360274 0.0135418345961632
"21" -0.0178214220767412 0.0179372197309417 0.126225708682475 0.0509430920522328 -0.0130802360823097
"22" 0.169284790242099 0.0944158706833211 0.0944158706833211 -0.00885515496521195 0.0731080088170463
"23" 0.0531167005155444 -0.0398009950248756 -0.0398009950248756 -0.00426212040490146 0.160539868584621
"24" 0.0958021250653197 0.000721630885801928 0.000721630885801928 0.20693259014109 -0.0199004975124378
"25" -0.0153283400104511 -0.0227773695811903 -0.0324995435457367 -0.041132960490709 -0.0567624386825508
"26" 0.0944158706833211 0.139939619960931 0.000721630885801928 -0.0122594925932232 -0.0144455459566634
"27" 0.0552181115405853 -0.0537124802527646 -0.0364400840925017 0.0478532500332315 -0.0517623020602758
"28" 0.066557555919258 -0.0435316833421099 -0.033752367831927 0.0147710487444608 0.0452882773036057
"29" -0.00790644045462036 0.0411462160176341 0.0854940434477926 0.095204136209663 0.0118364418938307
"30" -0.0515966083348367 0.0349154391707583 0.0349154391707583 -0.0254195861169953 0.125947129146321
"31" 0.109039247025395 0.0346881569726699 0.00619941449974168 0.0633705801316394 0.0406579190537794
"32" 0.0773680404916847 0.0563599564066635 0.0310388899032317 0.0204491509950703 -0.033752367831927
"33" 0.0321125744181851 -0.0262789067974772 -0.0262789067974772 -0.0332097372239239 0.00143472022955527
"34" 0.00164717509471254 0.0304922850844967 0.0143658023826209 -0.0144455459566634 0.0112007906440454
"35" -0.0456366486674795 -0.0145622447167466 -0.0484454085321764 -0.020703933747412 -0.0320108973267495
"36" 0.0884389984017048 0.288717589348283 0.288717589348283 0.0793650793650793 0.0793650793650793
"37" 0.00850120125669934 -0.0495632019967909 -0.0515966083348367 0.205005959475566 0.00184060371801947
"38" 0.00420462508759637 -0.041132960490709 0.00111111111111113 -0.0371120107962214 0.0118518518518519
"39" 0.0575854520963125 -0.0364400840925017 -0.0364400840925017 -0.0303081326822698 0.101201771030993
"40" 0.0398009950248756 -0.0440852314474651 -0.0440852314474651 -0.0082011053663755 -0.00221770467566066
"41" 0.0272433168738294 -0.0558122343374607 -0.045462617652282 0.154146977350497 -0.0355338791151367
"42" -0.00264822715904075 -0.049463538825241 -0.0430892824538981 -0.036567287102619 0.0472385011543243
"43" 0.0124799429488322 -0.0231700895208004 0.0454628114202582 0.0974417467818152 0.0361632512484932
"44" -0.00669603524229075 -0.0283687943262411 -0.0283687943262411 0.0509430920522328 -0.0199004975124378
"45" 0.0522183677195545 0.0844308136388238 0.0835335427832194 -0.0193687230989957 0.0528475299524044
"46" -0.0231700895208004 0.0125161052825326 -0.041132960490709 0.0087556827748779 -0.0418865996935127
"47" 0.0837619397501837 0.0170281124497992 -0.027136563876652 -0.0303081326822698 -0.0219098046375753
"48" 0.174776898467755 0.0693581780538302 0.0216489265740574 -0.0315839846865528 -0.0392226778391871
"49" 0.0321125744181851 0.0138206946717585 0.0138206946717585 0.0218347726902395 0.0250827381989201
"50" 0.0282875905034517 -0.0408614025400332 -0.0408614025400332 -0.0271979759645794 0.033179135428298
