"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 1 1 1 1 1
"2" 1 0.833333333333333 1 0.333333333333333 1
"3" 1 1 1 0.166666666666667 1
"4" 1 1 1 0.666666666666667 1
"5" 1 1 1 0.333333333333333 0.833333333333333
"6" 1 1 1 0.833333333333333 1
"7" 1 1 1 0.333333333333333 1
"8" 1 0.833333333333333 1 0.333333333333333 0.833333333333333
"9" 1 1 1 0.333333333333333 1
"10" 1 0.833333333333333 1 0.833333333333333 1
"11" 1 1 1 1 1
"12" 1 0.833333333333333 1 0.5 0.833333333333333
"13" 1 0.833333333333333 1 0.333333333333333 1
"14" 0.833333333333333 1 1 0 1
"15" 0.833333333333333 1 1 0.333333333333333 1
"16" 1 1 0.833333333333333 0.5 1
"17" 1 1 1 0.333333333333333 1
"18" 1 0.833333333333333 1 0.666666666666667 1
"19" 0.833333333333333 0.833333333333333 0.833333333333333 0.833333333333333 1
"20" 1 1 1 0.5 1
"21" 1 1 1 0.833333333333333 1
"22" 1 1 1 0.333333333333333 1
"23" 0.833333333333333 1 1 0.833333333333333 1
"24" 1 0.833333333333333 1 0.833333333333333 1
"25" 0.833333333333333 1 1 0.5 1
"26" 1 1 1 0.666666666666667 1
"27" 1 1 0.833333333333333 0.666666666666667 1
"28" 0.833333333333333 1 1 0.666666666666667 1
"29" 1 0.833333333333333 1 0.666666666666667 1
"30" 1 1 1 0.333333333333333 1
"31" 0.833333333333333 0.666666666666667 0.833333333333333 0.333333333333333 0.666666666666667
"32" 1 1 1 1 1
"33" 1 1 1 0.666666666666667 1
"34" 1 1 0.833333333333333 0.666666666666667 0.833333333333333
"35" 1 1 1 0.5 0.833333333333333
"36" 0.833333333333333 0.833333333333333 1 0.333333333333333 1
"37" 1 1 1 0.833333333333333 1
"38" 1 1 1 0.333333333333333 1
"39" 1 0.833333333333333 0.833333333333333 0.5 1
"40" 1 1 1 0.333333333333333 1
"41" 1 0.833333333333333 1 0.666666666666667 1
"42" 1 0.833333333333333 1 0.5 0.833333333333333
"43" 0.833333333333333 1 1 0.833333333333333 1
"44" 1 1 1 0.333333333333333 1
"45" 1 1 1 0.5 1
"46" 0.666666666666667 0.666666666666667 1 0.5 1
"47" 0.833333333333333 1 0.666666666666667 0.5 1
"48" 1 1 1 0.5 1
"49" 1 1 1 0.666666666666667 1
"50" 1 0.833333333333333 1 0.5 1
