"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 1 1 1 1 1
"2" 1 1 1 0.666666666666667 1
"3" 1 1 1 0.833333333333333 1
"4" 1 1 1 1 1
"5" 1 1 1 0.833333333333333 1
"6" 1 1 0.833333333333333 0.5 1
"7" 1 1 1 1 1
"8" 1 1 1 0.5 1
"9" 1 1 1 1 1
"10" 1 1 1 0.5 1
"11" 1 0.833333333333333 1 0.666666666666667 1
"12" 1 0.833333333333333 1 0.666666666666667 1
"13" 1 1 1 1 1
"14" 1 1 1 1 1
"15" 1 1 1 1 1
"16" 1 1 1 0.666666666666667 1
"17" 1 1 1 1 1
"18" 1 1 1 1 1
"19" 1 1 1 0.833333333333333 1
"20" 1 1 1 0.833333333333333 1
"21" 1 1 1 1 1
"22" 1 1 1 0.666666666666667 1
"23" 1 1 1 1 1
"24" 1 0.666666666666667 1 1 1
"25" 1 1 1 0.833333333333333 1
"26" 1 1 1 0.5 1
"27" 1 1 1 0.5 1
"28" 1 1 0.833333333333333 0.5 1
"29" 1 1 1 0.833333333333333 1
"30" 1 1 1 1 1
"31" 1 1 1 0.833333333333333 1
"32" 1 0.833333333333333 0.666666666666667 0.666666666666667 1
"33" 1 1 1 0.666666666666667 1
"34" 1 1 1 0.666666666666667 1
"35" 1 1 1 0.666666666666667 1
"36" 1 1 1 0.833333333333333 1
"37" 1 1 1 1 1
"38" 0.833333333333333 1 1 0.333333333333333 1
"39" 1 1 1 1 1
"40" 1 1 1 1 1
"41" 1 1 1 1 1
"42" 1 1 1 0.833333333333333 1
"43" 1 1 0.833333333333333 1 1
"44" 0.833333333333333 1 0.833333333333333 1 1
"45" 1 1 1 0.833333333333333 1
"46" 1 1 1 0.833333333333333 1
"47" 1 1 1 0.666666666666667 1
"48" 1 1 1 0.666666666666667 1
"49" 1 1 1 1 1
"50" 1 1 1 0.833333333333333 1
