"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.833333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
"2" 0.666666666666667 1 1 0.666666666666667 1
"3" 0.833333333333333 0.833333333333333 0.666666666666667 0.333333333333333 0.5
"4" 0.833333333333333 0.666666666666667 0.5 0.166666666666667 1
"5" 0.833333333333333 0.833333333333333 0.666666666666667 0.5 0.833333333333333
"6" 0.833333333333333 1 1 0.5 1
"7" 0.833333333333333 0.833333333333333 0.833333333333333 0.666666666666667 1
"8" 0.666666666666667 0.833333333333333 0.833333333333333 0.166666666666667 0.833333333333333
"9" 0.833333333333333 0.666666666666667 1 0.666666666666667 1
"10" 0.5 0.5 0.333333333333333 1 0.5
"11" 1 1 1 0.5 1
"12" 0.666666666666667 0.666666666666667 0.5 0.333333333333333 1
"13" 1 0.5 1 0.833333333333333 0.666666666666667
"14" 1 0.833333333333333 0.666666666666667 0.5 0.833333333333333
"15" 0.666666666666667 0.666666666666667 0.833333333333333 0.5 0.833333333333333
"16" 1 0.333333333333333 0.666666666666667 0.666666666666667 0.833333333333333
"17" 0.833333333333333 0.333333333333333 0.333333333333333 0.333333333333333 0.666666666666667
"18" 0.666666666666667 0.833333333333333 0.833333333333333 0.666666666666667 0.666666666666667
"19" 0.666666666666667 0.833333333333333 0.666666666666667 0.833333333333333 0.833333333333333
"20" 0.833333333333333 0.666666666666667 0.5 0.333333333333333 1
"21" 1 1 1 0.666666666666667 1
"22" 0.5 0.666666666666667 0.666666666666667 0.5 1
"23" 0.666666666666667 0.833333333333333 0.833333333333333 0.166666666666667 0.5
"24" 0.666666666666667 0.833333333333333 0.666666666666667 0.333333333333333 0.666666666666667
"25" 0.833333333333333 0.666666666666667 0.5 0.333333333333333 0.833333333333333
"26" 1 0.5 0.333333333333333 0.5 1
"27" 0.833333333333333 0.666666666666667 0.666666666666667 0.333333333333333 0.666666666666667
"28" 0.666666666666667 0.833333333333333 0.666666666666667 0.5 0.833333333333333
"29" 0.666666666666667 0.5 0.5 0.166666666666667 1
"30" 0.833333333333333 0.833333333333333 0.833333333333333 0.5 0.5
"31" 0.666666666666667 1 0.5 0.166666666666667 0.5
"32" 0.5 0.666666666666667 0.5 0.5 0.666666666666667
"33" 0.666666666666667 0.666666666666667 0.5 0.166666666666667 0.5
"34" 0.666666666666667 0.833333333333333 1 0.333333333333333 0.833333333333333
"35" 0.833333333333333 0.833333333333333 1 0.333333333333333 1
"36" 0.5 0.666666666666667 0.833333333333333 0.333333333333333 0.833333333333333
"37" 0.666666666666667 0.666666666666667 0.666666666666667 1 0.833333333333333
"38" 1 0.833333333333333 0.833333333333333 0.666666666666667 1
"39" 1 0.833333333333333 0.5 0.166666666666667 1
"40" 0.833333333333333 0.833333333333333 1 0.833333333333333 0.5
"41" 0.5 0.333333333333333 0.5 0.333333333333333 0.833333333333333
"42" 0.5 0.5 0.5 0.666666666666667 0.833333333333333
"43" 1 0.666666666666667 0.5 0.166666666666667 0.833333333333333
"44" 0.833333333333333 0.666666666666667 0.833333333333333 0.5 0.666666666666667
"45" 0.5 0.666666666666667 1 0.333333333333333 1
"46" 0.833333333333333 0.833333333333333 0.833333333333333 0.5 1
"47" 0.666666666666667 0.666666666666667 0.666666666666667 0.166666666666667 0.666666666666667
"48" 0.833333333333333 0.833333333333333 0.166666666666667 0.5 0.666666666666667
"49" 1 0.666666666666667 1 0.166666666666667 1
"50" 0.666666666666667 0.5 0.666666666666667 0.833333333333333 0.833333333333333
