"TopKGraphs" "Jaccard" "Dice" "Laplacian" "Node2Vec"
"1" 0.666666666666667 0.833333333333333 0.833333333333333 0.5 0.166666666666667
"2" 0.666666666666667 0.666666666666667 0.333333333333333 0.5 0.5
"3" 1 0.666666666666667 0.5 0.333333333333333 0.333333333333333
"4" 0.833333333333333 0.666666666666667 0.666666666666667 0.333333333333333 0.333333333333333
"5" 0.666666666666667 0.666666666666667 0.333333333333333 0.666666666666667 0.166666666666667
"6" 0.833333333333333 0.666666666666667 0.5 0.166666666666667 0.333333333333333
"7" 0.666666666666667 0.333333333333333 0.833333333333333 0.333333333333333 0.833333333333333
"8" 0.5 0.5 0.666666666666667 0.5 0
"9" 0.833333333333333 1 0.666666666666667 0.166666666666667 0.333333333333333
"10" 0.833333333333333 0.833333333333333 0.666666666666667 0 0.166666666666667
"11" 0.666666666666667 0.666666666666667 0.833333333333333 0.333333333333333 0.5
"12" 1 0.5 0.333333333333333 0.166666666666667 0.166666666666667
"13" 1 0.666666666666667 0.333333333333333 0.166666666666667 0.666666666666667
"14" 1 0.833333333333333 0.5 0.5 0.333333333333333
"15" 1 0.666666666666667 0.5 0.5 0.333333333333333
"16" 0.666666666666667 0.833333333333333 1 0.166666666666667 0.5
"17" 0.666666666666667 0.833333333333333 0.666666666666667 0.166666666666667 0.333333333333333
"18" 0.833333333333333 0.833333333333333 0.666666666666667 0.166666666666667 0.666666666666667
"19" 0.666666666666667 0.833333333333333 0.666666666666667 0.666666666666667 0.5
"20" 0.5 0.833333333333333 0.666666666666667 0.333333333333333 0.166666666666667
"21" 0.666666666666667 0.833333333333333 0.666666666666667 0 0.5
"22" 1 0.333333333333333 0.666666666666667 0.166666666666667 0.5
"23" 0.666666666666667 0.333333333333333 0.5 0.666666666666667 0.5
"24" 1 1 0.833333333333333 0.5 0
"25" 0.833333333333333 0.166666666666667 0.666666666666667 0.333333333333333 0.333333333333333
"26" 0.833333333333333 0.666666666666667 0.666666666666667 0.166666666666667 0.5
"27" 0.833333333333333 0.333333333333333 0.833333333333333 0.833333333333333 0.166666666666667
"28" 1 1 1 0.666666666666667 0.333333333333333
"29" 0.833333333333333 0.833333333333333 0.666666666666667 0.333333333333333 0.333333333333333
"30" 0.833333333333333 1 0.666666666666667 0.333333333333333 0.333333333333333
"31" 1 0.5 0.833333333333333 0.333333333333333 0.333333333333333
"32" 1 1 0.833333333333333 0.166666666666667 0.333333333333333
"33" 0.833333333333333 0.5 0.666666666666667 0.666666666666667 0.5
"34" 0.833333333333333 0.833333333333333 0.833333333333333 0.666666666666667 0
"35" 0.666666666666667 0.833333333333333 0.833333333333333 0.333333333333333 0.666666666666667
"36" 0.666666666666667 0.5 1 0.5 0.333333333333333
"37" 0.666666666666667 0.833333333333333 0.333333333333333 0.666666666666667 0.5
"38" 0.833333333333333 0.666666666666667 0.5 0.5 0.5
"39" 1 1 0.666666666666667 0.5 0
"40" 1 0.833333333333333 0.833333333333333 0.666666666666667 0.166666666666667
"41" 0.666666666666667 0.833333333333333 1 0.5 0.333333333333333
"42" 1 1 0.833333333333333 0.666666666666667 0.333333333333333
"43" 1 0.333333333333333 1 0.5 0.333333333333333
"44" 0.5 0.833333333333333 0.333333333333333 0.333333333333333 0.166666666666667
"45" 1 1 0.666666666666667 0.666666666666667 0.666666666666667
"46" 1 0.833333333333333 0.666666666666667 0.333333333333333 0.333333333333333
"47" 0.666666666666667 0.666666666666667 1 0.833333333333333 0.666666666666667
"48" 0.833333333333333 0.666666666666667 0.666666666666667 0.666666666666667 0.5
"49" 1 0.833333333333333 0.666666666666667 0.833333333333333 0.166666666666667
"50" 1 0.833333333333333 0.833333333333333 0.5 0.5
