"TopKGraphs" "Jaccard" "Dice" "Laplacian"
"1" -0.0364400840925017 0.0204491509950703 0.066557555919258 -0.00790644045462036
"2" -0.0484454085321764 -0.0195103994110068 -0.0195103994110068 -0.00953743443013823
"3" 0.0848636120520592 0.168139996391846 0.168139996391846 0.105069801616458
"4" 0.119271120927664 -0.0430892824538981 -0.0430892824538981 0.0478532500332315
"5" 0.0856993555129769 0.0844308136388238 0.0844308136388238 0.0331609912640399
"6" 0.105167062260362 -0.0169920462762111 -0.0169920462762111 0.0561391424143275
"7" 0.0416286288113931 0.0124799429488322 0.0124799429488322 -0.00990820340958761
"8" -0.0364400840925017 -0.0577973568281938 -0.0577973568281938 0.0242261103633916
"9" 0.066557555919258 -0.0620602561789644 -0.0642687602702209 -0.00775978407557358
"10" 0.0398009950248756 0.0449799196787149 0.00995024875621891 0.00217966682235714
"11" 0.00603800390694369 0.14721270070359 0.136936278984846 -0.0238594228599065
"12" 0.00937709310113864 0.0039768618944324 0.0039768618944324 -0.0199004975124378
"13" 0.125947129146321 0.00918442321822186 -0.0121234386480529 -0.0152646424423428
"14" 0.0216489265740574 0.136387665198238 0.136387665198238 0.140622124056691
"15" 0.126346540076684 -0.0600109110747409 -0.0600109110747409 0.0416286288113931
"16" 0.0624540778839089 0.00737230121116378 -0.0219098046375753 -0.00650759219088936
"17" 0.0430416068866571 0.0530398701064406 0.0620957309184994 -0.0371959942775393
"18" 0.183324130314743 -0.0248623690285917 -0.0248623690285917 0.0222381635581062
"19" 0.0112007906440454 0.0239647577092511 0.0239647577092511 -0.00720838794233291
"20" -0.0450933284051007 -0.00426719185951094 0.0321125744181851 -0.0137863121614968
"21" -0.0430892824538981 -0.0392226778391871 -0.0202056648024535 0.00985941208690888
"22" 0.325341857574143 -0.0202056648024535 0.00603800390694369 0.0205470656221908
"23" 0.0983369486623283 0.0087556827748779 0.0087556827748779 -0.00221770467566066
"24" -0.0456366486674795 0.00985941208690888 0.00985941208690888 0.0181211254172628
"25" 0.0765691146696116 -0.0466012613875263 -0.0391828533154722 -0.0328245527654686
"26" 0.0192201071890594 -0.0622124056690595 -0.0622124056690595 0.0367365681922547
"27" -0.049463538825241 0.0074919121403031 -0.0418865996935127 0.00164717509471254
"28" 0.0993788819875776 0.0416286288113931 0.0575854520963125 0.161243673174259
"29" -0.0097420169583258 0.0445426099760721 -0.00650759219088936 0.0531167005155444
"30" 0.460887170992085 0.270993046888929 0.147685525349008 0.018980560232665
"31" 0.126377663482733 0.115821757171207 0.115821757171207 0.00737230121116378
"32" -0.0334313005143277 -0.00595655220742815 -0.00595655220742815 -0.00650759219088936
"33" 0.137128072445019 -0.00146950771491553 -0.00146950771491553 0.081404890858362
"34" 0.00918442321822186 0.0310388899032317 0.0310388899032317 0.115885184524871
"35" -0.0364400840925017 -0.0379609544468547 -0.0379609544468547 0.0199004975124378
"36" 0.0773680404916847 0.205005959475566 0.205005959475566 -0.0097420169583258
"37" 0.0149799686465773 -0.0270136715532861 -0.0401721664275466 -0.0248623690285917
"38" 0.0398009950248756 0.0452882773036057 0.0452882773036057 0.0346881569726699
"39" 0.0204491509950703 -0.0515966083348367 -0.0557627419641272 -0.00885515496521195
"40" 0.00352422907488987 0.0125161052825326 0.0125161052825326 0.0461733080328905
"41" 0.0753328661527681 0.108747044917258 0.108747044917258 0.0844308136388238
"42" -0.0153283400104511 -0.0151538111835126 0.0199004975124378 -0.00146950771491553
"43" 0.077104928168758 0.0568704239741189 0.0568704239741189 0.0218347726902395
"44" -0.0364400840925017 -0.0089670014347202 -0.0089670014347202 0.0478532500332315
"45" 0.166783461807989 0.0963732334411715 0.0963732334411715 0.0974417467818152
"46" 0.00937709310113864 0.0163381282187888 -0.00650759219088936 0.049415252841377
"47" 0.0124799429488322 -0.0199004975124378 -0.0137764766660927 -0.0191416180649021
"48" 0.147526017893007 -0.03018590097552 -0.03018590097552 0.0690891314974743
"49" -0.00221770467566066 0.126409166512659 0.104971354647939 -0.0268104327553548
"50" 0.00985941208690888 -0.0185416295239793 0.000721630885801928 0
