"TopKGraphs" "Jaccard" "Dice" "Laplacian"
"1" 0.199530939924229 0.0727382936808608 0.0676490288010717 0.335801618736008
"2" 0.637766348273328 0.667144906743185 0.808229243203527 0.656296296296296
"3" 0.571115574219463 0.324949226683331 0.324949226683331 0.288704889860959
"4" 0.359008707300737 0.318407960199005 0.318407960199005 0.424955666612929
"5" 0.300754647524388 0.233183856502242 0.208949901943305 0.000586596275113666
"6" 0.731042007637752 0.0741503604531411 0.0741503604531411 0.731042007637752
"7" 0.7052300868601 0.240487563828035 0.240487563828035 0.0756972111553785
"8" 0.451296426068676 0.137887413029728 0.259489302967564 0.320832695545691
"9" 0.19644931143189 0.154505023884039 0.154505023884039 0.0904704463208685
"10" 0.601590744757773 0.184738955823293 0.398009950248756 0.00565044304610249
"11" 0.301734298703485 -0.00426719185951094 -0.00426719185951094 -0.00222965440356744
"12" 0.391894273127753 0.116684346113047 0.398009950248756 0.656296296296296
"13" 0.451296426068676 0.02920512467282 0.437033349925336 0.667144906743185
"14" 0.551944592434736 0.451296426068676 0.451296426068676 0.791827719491993
"15" 0.551944592434736 0.0609347583346627 0.0609347583346627 0.00565044304610249
"16" 0.479913916786227 0.245990969951736 0.166783461807989 0.159114090048084
"17" 0.417503586800574 0.156787148594378 0.156787148594378 0.0247241791838363
"18" 0.89817039364258 0.0815275041672981 0.499912907159032 0.543905635648755
"19" 0.333036191834552 0.0893610373379159 0.45950182894966 0.277008310249307
"20" 0.571115574219463 0.195970380575168 0.195634334482193 0.258686667687127
"21" 0.541644468122891 0.314631066209634 0.314631066209634 0.02920512467282
"22" 0.499912907159032 0.240487563828035 0.240487563828035 -0.00222965440356744
"23" 0.295546558704453 0.371517027863777 0.430974071478626 0.00687901899207414
"24" 0.719371918933723 0.200128287363695 0.381417208966016 0.00565044304610249
"25" 1 0.424955666612929 0.618076853689338 1
"26" 0.551944592434736 0.0904704463208685 0.144323284156511 0.46590343454455
"27" 0.325094714053762 0.0591918042117245 0.27178729689808 0.414574101427868
"28" 0.335801618736008 0.0618497933589853 0.0618497933589853 0.116858516683666
"29" 0.184738955823293 0.173750583839327 0.555649099174945 0.163826998689384
"30" 0.167862266857963 0.057084007650434 0.057084007650434 -0.00222965440356744
"31" 0.618076853689338 0.143727542571473 0.143727542571473 0.377682403433476
"32" 0.54993609640314 0.116684346113047 0.0781388740898597 0.224757364209092
"33" 0.538684020245842 0.240487563828035 0.451296426068676 0.322365283738674
"34" 0.499912907159032 0.324949226683331 0.324949226683331 0.00565044304610249
"35" 0.36576545548476 0.265885999655588 0.265885999655588 0.524901703800786
"36" 0.46590343454455 0.195416164053076 0.144323284156511 -0.0150825270347183
"37" 0.27178729689808 0.10200364298725 0.10200364298725 0.0135418345961632
"38" 0.519165626671421 0.116684346113047 0.359008707300737 0.6981924411174
"39" 0.541644468122891 0.077145612343298 0.0741503604531411 0.340802837336773
"40" 0.528756618586818 0.116684346113047 0.311500252567772 0.00495478756348322
"41" 0.528756618586818 0.256410256410256 0.256410256410256 0.447124001955353
"42" 0.601590744757773 0.499912907159032 0.499912907159032 0.398009950248756
"43" 0.546291183508191 0.200128287363695 0.200128287363695 -0.00179786824194168
"44" 0.541644468122891 0.0453185121846943 0.0453185121846943 0.461774221011408
"45" 0.446781957568194 0.308457711442786 0.308457711442786 0.216216216216216
"46" 0.066746126340882 0.0741503604531411 0.27178729689808 0.0449799196787149
"47" 0.618076853689338 0.311500252567772 0.240487563828035 0.424621152944852
"48" 0.519165626671421 0.0712388689267302 0.0712388689267302 -0.00769125120175805
"49" 0.0741503604531411 0.0117145899893504 0.0554885404101326 0.0247241791838363
"50" 0.126255380200861 0.037195205951233 0.0122559498361123 -0.00623141198130578
