"TopKGraphs" "Jaccard" "Dice" "Laplacian"
"1" 0.0733978455358773 0.0884389984017048 0.0641825637368515 -0.0515966083348367
"2" 0.140622124056691 0.0125161052825326 0.24283366806646 0.0117955439056356
"3" 0.00327332242225859 -0.0430892824538981 -0.0430892824538981 0.032242463324198
"4" 0.203181489515546 -0.00790644045462036 -0.00790644045462036 -0.0498400404108436
"5" -0.0283687943262411 0.0321125744181851 0.0321125744181851 -0.0165314556865146
"6" 0.105358109327079 0.0245269796776454 0.0245269796776454 0.0205470656221908
"7" 0.169284790242099 -0.0113200657294139 -0.0113200657294139 -0.0371959942775393
"8" 0.0624540778839089 0.0745230878944553 -0.0219098046375753 -0.0165314556865146
"9" 0.136749052859462 0.0346881569726699 -0.0306693126465813 -0.0178214220767412
"10" -0.0161177295024527 0.172031278414257 0.328902018709995 0.0781388740898597
"11" 0.0513768249861394 -0.0557627419641272 -0.0515966083348367 0.0222381635581062
"12" -0.0418865996935127 -0.0231700895208004 -0.033752367831927 0.00937709310113864
"13" 0.0192201071890594 0.0538420395792476 0.0538420395792476 0.0661270879972447
"14" 0.146906756997682 0.0728146368508594 0.0513768249861394 -0.000317914481004551
"15" -0.00146950771491553 0.115756801168523 0.115756801168523 -0.0274765003615329
"16" 0.0693581780538302 0.00985941208690888 0.0530398701064406 -0.0230917254650417
"17" 0.207428170988087 0.126377663482733 0.105358109327079 0.0147710487444608
"18" 0.158115756801169 0.0147710487444608 -0.00238379022646005 -0.0271979759645794
"19" 0.126255380200861 0.147685525349008 0.0796019900497512 0.0826577650611986
"20" 0.0411462160176341 0.0351855077512629 0.0351855077512629 0.0976946638723199
"21" 0.158115756801169 0.0575854520963125 0.0575854520963125 0.0185216366391648
"22" 0.0981996726677578 -0.0082011053663755 0.189884973525653 0.00588494924231279
"23" 0.235315511911257 -0.0254311095627939 -0.0254311095627939 0.0400176548477269
"24" 0.109039247025395 0.0983369486623283 0.0983369486623283 -0.00651784259410136
"25" 0.0771173598248863 0.0424755267960843 0.0628081066277159 0.0247241791838363
"26" 0.139939619960931 0.181209124262243 0.077104928168758 0.0321384425216316
"27" 0.199530939924229 0.147526017893007 0.147526017893007 -0.0179372197309417
"28" 0.105167062260362 -0.0324995435457367 -0.0324995435457367 0.0398009950248756
"29" 0.189067292080101 0.129841789416257 0.129841789416257 -0.041132960490709
"30" 0.147526017893007 0.126377663482733 0.167862266857963 -0.00179786824194168
"31" 0.00737230121116378 -0.00995024875621891 0.0137444933920705 0.0531167005155444
"32" 0.179295234617491 0.232916972814107 0.147526017893007 0.0222381635581062
"33" 0.0854940434477926 0.0204491509950703 0.0204491509950703 -0.00426212040490146
"34" 0.0216489265740574 0.169284790242099 0.242940863079382 0.00687901899207414
"35" -0.0202056648024535 0.0163381282187888 -0.0113200657294139 0.0620957309184994
"36" 0.0349154391707583 -0.0202056648024535 -0.0193687230989957 -0.03018590097552
"37" 0.139939619960931 -0.0270136715532861 -0.0262789067974772 -0.0254094596663095
"38" 0.105167062260362 0.179295234617491 0.35056406802492 0.157460545193687
"39" 0.0575386254661694 -0.0283687943262411 -0.0283687943262411 -0.0288821536815832
"40" 0.105358109327079 0.0454628114202582 0.0454628114202582 -0.0620602561789644
"41" 0.248810572687225 0.229630950258513 0.315041733262298 0.146315972827034
"42" 0.0263453815261044 0.00213941879122836 0.00213941879122836 0.215696034511366
"43" -0.0122594925932232 0.0304922850844967 -0.0236555165403807 0.0205470656221908
"44" 0.126346540076684 0.157557853274249 0.0263453815261044 0.0729317269076306
"45" 0.00213941879122836 0.0607287449392712 -0.0145622447167466 -0.0443213296398892
"46" 0.328802351212344 0.129841789416257 0.129841789416257 0.0199004975124378
"47" 0.037914691943128 0.0513768249861394 -0.03018590097552 0.156622284512964
"48" 0.0661270879972447 -0.0185416295239793 -0.0185416295239793 -0.0195103994110068
"49" 0.12584417723604 0.0331609912640399 0.0553910468559485 0.0117955439056356
"50" 0.148785425101215 -0.0193687230989957 -0.0193687230989957 0.0147710487444608
