"TopKGraphs" "Jaccard" "Dice" "Laplacian" "PageRank" "Node2Vec"
"1" 0.748259443032044 0.439905377378174 0.5761376267025 0.399425759283275 0.562510663699185 0.726020898319358
"2" 0.613624732549378 0.59126571164015 0.59126571164015 0.459371790020003 0.507324916729159 0.613624732549378
"3" 0.571998973242384 0.172316865517014 0.357350627341959 0.161119183590714 0.456424292568486 0.461099090926847
"4" 0.617282463387333 0.308883616163327 0.308883616163327 0.306859888504399 0.308883616163327 0.537695513311608
"5" 0.507222599228135 0.359853214791438 0.359853214791438 0.318131235878503 0.568209309896289 0.550893436356692
"6" 0.558961497660672 0.311891137914164 0.304839586179576 0.0622983510630632 0.249313408427695 0.228050340065298
"7" 0.615479401056732 0.262308034422864 0.262308034422864 0.0692157824310447 0.24888529476923 0.257657897789676
"8" 0.710057518012996 0.579032979378783 0.579032979378783 0.35866465615879 0.710057518012996 0.710057518012996
"9" 0.571797767930915 0.34561018540411 0.34561018540411 0.0971965633374529 0.295464904132998 0.496034434977068
"10" 0.968586082859054 0.723959674198175 0.747080999651704 0.125433520608004 0.826784538493593 0.795825114192765
"11" 0.962370791346978 0.925638110143062 0.889648436358463 0.126737121035565 0.962370791346978 0.925563959522834
"12" 0.496611292124683 0.356379511994786 0.356379511994786 0.314791806985005 0.406276280566732 0.618702501331604
"13" 0.647610299142024 0.253777673393002 0.333030907742191 0.18374900615602 0.321735831737096 0.18374900615602
"14" 0.937819710211964 0.839663986687608 0.839663986687608 0.40524989637938 0.840215535590498 0.899023283337661
"15" 0.467043728342864 0.163655379480942 0.349743030798459 0.381740207809684 0.163655379480942 0.332805500881964
"16" 0.81346437251672 0.55336368739389 0.55336368739389 0.476540564625249 0.633052906200337 0.579630371739532
"17" 0.709010951418553 0.303127191936167 0.387611179548614 0.12921052385509 0.445662128688958 0.420895270981598
"18" 0.789774335628735 0.488012715813778 0.553928844892106 0.0821809419064793 0.37082468406767 0.574294729128958
"19" 0.500150655146298 0.39493054831806 0.39493054831806 0.295661871943722 0.557796741660202 0.558299610130346
"20" 0.7355749051809 0.763535016509594 0.763535016509594 0.564713677404377 0.726182553088033 0.671503311885944
"21" 0.883133044709595 0.696117845419472 0.724477146266123 0.0537976998767261 0.760527649922953 0.640972275283181
"22" 0.472903378445464 0.486900039683513 0.513258549117616 0.587268697438947 0.224282833870156 0.472903378445464
"23" 0.950498208935196 0.802795544967772 0.802795544967772 0.325650335842869 0.802795544967772 0.765389242510339
"24" 0.441803031955265 0.294851481833351 0.294851481833351 0.234963547735759 0.28514589079453 0.463288716169692
"25" 1 1 1 0.290914765647408 0.903418968514584 0.936683937330198
"26" 0.785718448137593 0.552277351128915 0.662863056740211 0.556536456504737 0.627902272369693 0.676586890295901
"27" 0.457596179961219 0.246430082881992 0.337520270067145 0.463875331754943 0.316151136872594 0.581949815895174
"28" 1 1 1 0.211275241246318 0.947790273772502 1
"29" 0.591607725723276 0.520251846963274 0.520251846963274 0.0719907139106726 0.486310556340421 0.486310556340421
"30" 0.814800854890663 0.429054768449989 0.429054768449989 0.515058603219595 0.429054768449989 0.647911768734415
"31" 0.638802405049548 0.343616391032184 0.336414802031651 0.299717910911969 0.353467632662147 0.38067970113545
"32" 0.390700992047523 0.213063105997676 0.271337786447633 0.404579662454234 0.213063105997676 0.412613699148655
"33" 1 0.971876567485687 0.971876567485687 0.279268867557727 0.971876567485687 1
"34" 0.510600664483591 0.173732541554783 0.208776396585293 0.059285365538838 0.173732541554783 0.269493715995513
"35" 0.395774356512698 0.265461199940983 0.265461199940983 0.422213652140378 0.276324298900582 0.519914094256666
"36" 0.875274866174461 0.689572910857046 0.696762069986811 0.430211911689289 0.704639272864988 0.781839382216604
"37" 1 1 1 0.674019836251082 0.975602272685266 0.905524972452444
"38" 0.886914461070303 0.579368265228921 0.579368265228921 0.0962501677870062 0.599779002546861 0.739724237515558
"39" 0.354977073995749 0.153570806077017 0.239695640011291 0.0375825524787513 0.120036160716589 0.178589614863366
"40" 0.653592418000073 0.503023854612217 0.503023854612217 0.58811937736431 0.560923208588277 0.513527969881715
"41" 0.532480771012881 0.227188081936685 0.513428991905813 0.0888097123251518 0.168089546575602 0.349264988840145
"42" 0.902412337446308 0.780568174914994 0.780568174914994 0.279146042908205 0.791994045384214 0.589725104372379
"43" 0.581465515962607 0.440361544270489 0.440361544270489 0.397389652228984 0.511347947927617 0.468570250925415
"44" 0.834198424222103 0.80978423304344 0.80978423304344 0.632828881768238 0.800600386610222 0.834198424222103
"45" 0.674019674632804 0.364660678766015 0.574338301596563 0.312181034845675 0.450780329599733 0.601846902315878
"46" 0.837628644056644 0.552776680059484 0.698663826270057 0.518585223519237 0.675413051050371 0.696055797664388
"47" 0.49334020024879 0.257153079632388 0.257153079632388 0.303764803964205 0.236619046547181 0.528605062432799
"48" 0.964625428849678 0.893586415156033 0.930019027402322 0.107568659210432 0.443660042568436 0.443660042568436
"49" 0.720232989567334 0.249226312433945 0.676429615107595 0.122306095204678 0.416991890574824 0.40959677807626
"50" 0.665899125938117 0.534945990318421 0.534945990318421 0.469214006869101 0.38848179457101 0.601828484117342
